x1,qe,vc,x2,vs,diff1,diff2
10.46,3.49,82.0,1.8900000000000001,95.0,-0.16805887803745456,0.36660733575053506
4.8500000000000005,3.71,46.0,1.9100000000000001,7.0,0.15633906776926487,0.1824944057476321
5.61,0.14,53.0,1.8800000000000001,78.0,-0.2199187845517736,0.13057533318525372
1.76,0.9400000000000001,68.0,12.91,22.0,-0.07909248368441557,-0.9100000000000001
0.09,0.25,96.0,4.47,3.0,-0.026187562439950365,0.04281469626783707
8.6,1.82,46.0,9.91,82.0,-0.08170644927125004,0.010144155885173589
3.0500000000000003,2.85,92.0,12.67,62.0,-0.03324166159670083,-0.6699999999999999
8.790000000000001,2.66,99.0,4.32,43.0,-0.296276331146613,0.4587314595105134
7.66,2.1,90.0,8.84,55.0,-0.2660689545292554,0.30748664649712865
2.0100000000000002,3.21,96.0,0.01,99.0,0.04432690295108088,0.22545022573054246
0.76,2.87,69.0,5.22,90.0,0.15079099673002827,-0.07274932158938974
0.33,1.79,96.0,9.06,11.0,0.05975026075828482,0.07784667038106008
6.0,1.84,30.0,9.74,97.0,0.03451784676473402,-0.14472496281555536
11.0,3.87,45.0,0.39,63.0,0.08244746274960946,0.23839029105203502
10.13,0.32,1.0,0.29,60.0,0.02402877590142971,-0.023686743603823168
7.23,3.23,45.0,5.4,6.0,0.07534782960708064,0.21438238071569504
12.85,1.76,68.0,3.59,77.0,-1.0697120420190522,0.3028490514456448
1.35,0.85,44.0,12.27,51.0,-0.015884633196267872,-0.32597999524993426
3.47,1.52,8.0,11.46,41.0,0.1143290361269651,-0.10161507065079078
6.0600000000000005,0.16,82.0,7.45,77.0,-0.3578142322321307,0.1734892431441084
2.13,1.36,86.0,3.64,13.0,-0.10488786760712943,0.20821836884802236
8.870000000000001,1.18,72.0,3.2,97.0,-0.28814363955459754,0.2324912878371279
7.05,2.84,25.0,3.17,69.0,0.1411663815911215,0.009945944708651844
9.540000000000001,2.5,40.0,10.48,64.0,0.0027068572827584347,0.03726166667023101
4.0600000000000005,2.5300000000000002,21.0,12.32,32.0,0.15708530559294864,-0.33878074180274
9.41,2.08,86.0,4.0,40.0,-0.2957219134840514,0.41302616258922686
3.46,3.61,18.0,6.890000000000001,7.0,0.2744282305879584,0.04699821228052592
9.83,3.08,26.0,7.930000000000001,66.0,0.13537922696870375,-0.020651351781074467
7.5,1.71,31.0,1.36,89.0,0.0011246538370937031,0.06079919015210322
1.17,0.58,31.0,11.85,81.0,-0.008383533734416915,-0.19757549045726464
11.43,3.5,22.0,8.61,42.0,0.1880930798754754,0.024527141396790242
11.540000000000001,3.49,24.0,6.36,28.0,0.17374532497921535,0.08713085116223951
12.69,3.1,72.0,1.52,8.0,-0.8305226989377008,0.4588694942187861
5.0200000000000005,2.88,55.0,0.23,38.0,0.03850061662764048,0.21102448004246535
6.0600000000000005,2.34,93.0,2.74,68.0,-0.20619082440753367,0.3162952276342801
4.12,3.06,36.0,9.68,60.0,0.1486332366799461,-0.03635605258369523
12.450000000000001,3.71,15.0,11.36,51.0,-0.45000000000000107,-0.06293565396499012
11.75,3.5100000000000002,35.0,2.6,35.0,0.10361534890528112,0.17177238550419327
9.19,2.57,53.0,7.72,8.0,-0.05982577853529314,0.2796387080647458
11.47,3.63,56.0,10.52,59.0,-0.01517711352021145,0.1753158979163416
6.24,0.59,74.0,10.0,88.0,-0.28724611344629203,0.08033090656791408
10.14,1.18,35.0,6.84,48.0,-0.09784131485244707,0.09028623211193931
10.8,0.8,30.0,12.280000000000001,78.0,-0.1093868237102189,-0.335058084339769
3.72,1.24,28.0,11.41,29.0,0.014890177530855642,0.00952512833380581
10.36,0.86,52.0,2.88,47.0,-0.23143410773387352,0.23541545812817066
6.37,2.64,67.0,6.25,30.0,-0.06870314187860416,0.24503319220970265
8.15,3.86,15.0,5.49,79.0,0.28089471236542707,-0.09168638072734492
1.99,1.41,37.0,8.38,40.0,0.0339046552924025,-0.01015672621255348
4.0600000000000005,3.6,64.0,10.120000000000001,14.0,0.09430117375009317,0.20151767232215967
8.84,3.39,36.0,5.22,85.0,0.1164597856938645,0.01925339323880415
5.16,0.52,42.0,0.74,33.0,-0.12900952063894788,0.1496113638947688
0.46,1.1400000000000001,91.0,0.74,33.0,-0.008313027491031355,0.08769272716818477
8.92,1.78,91.0,7.5600000000000005,30.0,-0.33784044317946815,0.4253279272392252
12.200000000000001,1.48,32.0,4.34,50.0,-0.25508568800965215,0.10965731335218454
2.73,3.89,16.0,8.76,27.0,0.313719451206802,-0.023622123058471445
6.46,2.38,17.0,4.84,76.0,0.14166679885144617,-0.07459518153156264
5.11,0.55,50.0,7.11,90.0,-0.15870242919678024,-0.014934821024827016
6.91,2.18,58.0,6.91,76.0,-0.08065609006611929,0.09691139048287312
4.89,3.0500000000000003,91.0,5.61,18.0,-0.08962603082028942,0.3346557244776367
5.83,2.25,6.0,2.64,52.0,0.18356114477376106,-0.05140230505325771
6.2700000000000005,1.84,3.0,4.82,74.0,0.1583264557664581,-0.13702732610619073
2.15,2.31,100.0,4.5200000000000005,3.0,-0.05653172004376206,0.2666639750358675
7.75,3.67,41.0,9.96,18.0,0.12916031533558403,0.16160788097175782
2.2,0.36,21.0,1.49,16.0,-0.024489371222481182,0.03977501182240273
8.620000000000001,2.89,97.0,2.56,19.0,-0.25899224912032714,0.49926984280959497
7.5,2.15,70.0,0.96,21.0,-0.15599728385701717,0.3362875050246761
3.74,3.44,7.0,3.15,31.0,0.2966203722892802,-0.025497286838239486
4.3500000000000005,0.29,10.0,4.5,46.0,-0.011891966280361821,-0.052141897749862665
11.16,1.55,75.0,11.73,53.0,-0.3210604548066289,0.2699999999999996
8.120000000000001,1.62,90.0,4.68,81.0,-0.32413313859537496,0.3080654578309687
2.44,3.41,40.0,2.87,6.0,0.20015385687881881,0.11038388058436954
11.64,2.24,1.0,12.58,88.0,0.20357508913359545,-0.8024174423479149
0.32,2.0,18.0,9.6,87.0,0.16610174687422752,-0.22935017468949503
6.26,3.99,2.0,1.2,80.0,0.3645446890007431,-0.07137172424603477
12.51,0.37,68.0,1.77,34.0,-0.8331925682673837,0.3955232282070211
5.63,1.79,45.0,0.44,71.0,-0.03210279017199191,0.15205693572672013
2.31,2.31,16.0,0.04,67.0,0.17013558911945958,0.03176415495697727
4.09,2.8000000000000003,41.0,0.91,84.0,0.10602354642311518,0.07992324770697623
8.19,2.31,39.0,1.09,41.0,0.007245710503321234,0.16768589477045137
4.41,1.6,97.0,11.69,4.0,-0.2269443620089815,0.3100000000000005
4.47,3.77,27.0,7.23,35.0,0.2449481958292541,0.020488735573285233
11.13,2.5500000000000003,45.0,11.63,64.0,-0.042159167591748314,0.07621587659432727
2.85,3.35,93.0,12.99,91.0,0.019184526985166706,-0.9903621760150987
12.27,1.59,13.0,3.33,29.0,-0.2699999999999996,0.03492849384785002
11.540000000000001,3.21,14.0,12.02,6.0,0.2113574123993054,-0.019999999999999574
12.8,1.75,2.0,4.7700000000000005,59.0,-0.8000000000000007,-0.10703127225571496
0.43,2.11,5.0,10.11,46.0,0.19102509580308352,-0.1297684565142685
5.46,1.94,0.0,4.14,99.0,0.181874999999998,-0.1866919604263937
4.41,1.97,32.0,0.1,53.0,0.0582712047215761,0.10709771226181103
5.47,2.5500000000000003,49.0,1.81,71.0,0.023949168835116552,0.12408668153847224
5.01,3.5300000000000002,39.0,7.18,19.0,0.1659102911989443,0.1173722707175795
2.34,2.83,48.0,5.08,57.0,0.1257960931458877,0.01932767029459015
6.84,2.06,43.0,12.96,8.0,-0.0176006819313983,-0.9600000000000009
12.58,2.5,57.0,1.48,4.0,-0.6880118283131562,0.3662363292190389
10.49,1.48,22.0,10.67,3.0,0.005132031874426346,0.12440748530750412
7.73,1.79,78.0,11.200000000000001,31.0,-0.2356755762361269,0.3049402368516141
9.290000000000001,2.0100000000000002,26.0,3.65,93.0,0.0396911243737037,-0.017591208339660547
7.8100000000000005,0.39,69.0,4.3100000000000005,52.0,-0.321235402824942,0.2543503689268043
4.29,2.14,63.0,6.6000000000000005,1.0,-0.04341619758320814,0.24148677710362865
5.03,3.43,4.0,9.61,69.0,0.3044896369186958,-0.18245135095608056
6.21,3.02,15.0,4.95,92.0,0.21244126908916616,-0.11991902245083796
4.61,0.48,58.0,11.06,91.0,-0.18611324171684807,-0.05274865975553311
9.27,2.12,45.0,1.49,62.0,-0.05774242959469689,0.1833126404531562
4.44,0.62,67.0,7.32,33.0,-0.20351101476420208,0.17681272271426174
2.19,3.52,25.0,10.56,7.0,0.25861691373269036,0.050429574177645264
7.63,0.01,81.0,6.88,70.0,-0.4128250318109705,0.23897837176161207
1.71,1.93,64.0,3.23,73.0,0.023475704202043035,0.034246846898103644
6.98,0.67,95.0,2.99,48.0,-0.40092526775499326,0.38209985567712446
9.96,2.47,57.0,11.66,1.0,-0.1048376571106111,0.3329982164446914
3.69,3.59,43.0,4.68,30.0,0.17980881929526005,0.09597301860440588
11.93,3.22,22.0,6.76,51.0,0.07000000000000028,0.018549675570745272
8.28,0.22,71.0,8.26,24.0,-0.35825178504635335,0.31276214098021704
10.44,1.08,96.0,8.81,55.0,-0.47366884904583983,0.4187223221127301
7.24,0.39,46.0,11.6,6.0,-0.19394707473838757,0.21095153144744927
10.77,0.61,82.0,8.13,88.0,-0.44214902398876,0.2611608927307998
1.01,1.71,5.0,1.05,69.0,0.1505476605488245,-0.055561282208195895
5.63,1.99,77.0,9.31,58.0,-0.1536450692523994,0.17305348477778182
0.75,0.5700000000000001,22.0,8.91,6.0,0.01750548544757946,0.019174002919632116
6.87,1.24,33.0,9.4,53.0,-0.045658319854478435,0.009476572694868679
12.200000000000001,2.22,92.0,11.16,11.0,-0.5084504544489707,0.5594114103474919
6.94,3.8200000000000003,18.0,11.85,90.0,0.26835945608697287,-0.1992865924245013
4.0600000000000005,1.43,58.0,9.03,18.0,-0.08392125687960394,0.16681283484285103
12.700000000000001,2.48,57.0,5.28,9.0,-0.8095025826915414,0.3517094879168301
3.7600000000000002,0.03,64.0,10.57,36.0,-0.22632009646940743,0.11838512683864622
10.61,3.8200000000000003,66.0,4.2,11.0,-0.04454112677287725,0.3809745263498101
8.03,0.35000000000000003,64.0,11.77,54.0,-0.3039841693921961,0.16186515622294628
5.48,3.98,12.0,8.18,5.0,0.31969238002236366,0.040160988584565516
5.55,1.84,48.0,3.38,62.0,-0.03915039207702975,0.10389391971019046
4.36,0.41000000000000003,40.0,12.57,98.0,-0.11710756982076109,-0.6998241991036664
0.27,3.33,20.0,10.25,35.0,0.2881604360891792,-0.0799738556848002
4.67,2.5100000000000002,79.0,10.47,10.0,-0.08334757791034697,0.28783042167107276
10.53,3.18,83.0,1.71,53.0,-0.20440886386995594,0.4330930025775155
6.36,2.35,43.0,4.65,13.0,0.01684902231819141,0.17696089534867898
9.69,3.41,46.0,4.93,12.0,0.05084917386093046,0.24362350144600065
10.26,2.5,60.0,4.4,75.0,-0.12487446851689299,0.20978882389436482
11.44,2.57,62.0,0.21,92.0,-0.15095201489038956,0.3388046837060934
5.13,0.05,36.0,8.870000000000001,38.0,-0.1470926783620179,0.0453224791654403
1.08,1.06,82.0,1.73,89.0,-0.05820679727851896,0.046649694325881175
0.33,1.2,72.0,2.16,98.0,0.03300437294395264,-0.054290059790479184
9.5,0.74,60.0,0.38,35.0,-0.27484536923888214,0.31967365237996603
4.95,2.5500000000000003,96.0,8.81,49.0,-0.15817382826989235,0.25923835045731813
1.87,1.68,44.0,10.290000000000001,64.0,0.044018323719226427,-0.07848564248384982
8.290000000000001,2.87,37.0,9.120000000000001,48.0,0.06890020856022616,0.0641097136656743
5.0600000000000005,1.61,31.0,12.61,86.0,0.020058774420403935,-0.7281383557975634
2.94,1.99,60.0,4.72,88.0,-0.006231999161699253,0.013410226677185833
4.93,2.62,56.0,4.07,0.0,0.012340754414890576,0.23331338274943647
11.57,0.9500000000000001,50.0,5.21,23.0,-0.22824378854436667,0.26714561850674556
1.84,1.6600000000000001,79.0,9.66,71.0,-0.04408215830922568,-0.007376989116702148
4.75,3.0100000000000002,74.0,1.12,32.0,-0.019892604643441558,0.26843062103740545
7.67,0.19,58.0,4.5,0.0,-0.2805873759615709,0.2978438670174617
12.870000000000001,2.1,88.0,5.15,85.0,-1.1669120777195072,0.38747717372348145
2.5,0.6900000000000001,43.0,2.7600000000000002,25.0,-0.06199481484472846,0.08727856317974103
1.57,0.15,27.0,3.74,72.0,-0.048872512349974695,-0.06711554312431867
2.27,0.36,61.0,12.08,13.0,-0.13595002721135474,-0.08000000000000007
4.21,3.61,56.0,6.91,74.0,0.12144269789600326,0.03471160503705839
10.950000000000001,2.91,23.0,12.38,66.0,0.12968633847721023,-0.43663429840501067
3.97,2.9,98.0,10.01,46.0,-0.09209617799414493,0.22633157088829137
1.36,1.94,96.0,3.02,28.0,-0.02698114790958339,0.16241975890978821
2.89,3.77,28.0,0.29,77.0,0.26218788169511287,0.05110790321608355
1.6300000000000001,2.02,49.0,2.98,35.0,0.0708046391476087,0.06188714196440204
1.08,2.11,27.0,5.33,3.0,0.1434842648140935,0.04815820888502742
7.11,3.2,60.0,0.14,4.0,2.3192923659820508e-05,0.2979841845696569
10.02,0.04,21.0,6.1000000000000005,89.0,-0.12051322281531007,-0.08119914203163692
10.88,2.35,79.0,4.8500000000000005,36.0,-0.26527385698454964,0.4091090287784622
5.09,1.75,23.0,5.71,43.0,0.06645070199251624,0.0013406694888340454
0.11,1.17,77.0,10.790000000000001,33.0,0.055973248719116644,-0.04671676812948178
1.48,3.7600000000000002,60.0,4.8100000000000005,35.0,0.2108384281901965,0.07037968265354966
9.6,2.11,23.0,9.27,10.0,0.0639719648437218,0.10526036663776317
3.81,0.85,8.0,9.32,56.0,0.05031215937497491,-0.13031841791950605
4.33,1.6,48.0,8.55,22.0,-0.03687711206632294,0.1262664810414087
7.7,3.84,39.0,0.76,33.0,0.15605943563149882,0.175669758519998
12.84,0.41000000000000003,47.0,8.17,31.0,-1.0523835200514728,0.222243192842015
9.66,2.5100000000000002,98.0,9.53,2.0,-0.33084963398345657,0.5593034026719845
4.38,0.46,65.0,2.24,27.0,-0.2088600555017397,0.2125948798525621
1.87,0.09,47.0,9.31,99.0,-0.11026743410278494,-0.16360140373032905
0.99,3.5700000000000003,78.0,3.0300000000000002,22.0,0.18257927045752065,0.11714576172194402
3.69,0.32,100.0,0.14,48.0,-0.3221298966819508,0.3259679448505145
4.0200000000000005,1.9100000000000001,13.0,5.88,22.0,0.12979798800706277,-0.0006685520524110089
2.06,0.29,20.0,3.81,33.0,-0.026461531415581607,-0.006746675524445855
7.17,0.67,79.0,5.63,54.0,-0.32920990339626677,0.26954345752862885
2.29,3.09,69.0,0.3,22.0,0.09194172776267351,0.18524178850619433
0.01,1.8800000000000001,75.0,0.1,94.0,0.13748427086275508,0.013983931549098466
9.8,0.7000000000000001,44.0,1.79,85.0,-0.1913730759217902,0.14794023265817047
1.5,1.42,23.0,7.45,81.0,0.0796111477024728,-0.15254833553536695
7.16,2.92,36.0,11.69,1.0,0.0925486853290467,0.17810005954001262
11.3,0.96,76.0,3.8200000000000003,54.0,-0.38490323898371237,0.37274567824469873
0.81,3.12,90.0,9.040000000000001,69.0,0.13439836576546493,-0.034987795795258236
10.200000000000001,2.32,4.0,11.84,87.0,0.19343369318323766,-0.25504189966671476
1.67,1.98,35.0,9.09,32.0,0.09956191040012441,-0.004125841057231128
10.21,1.83,14.0,0.56,10.0,0.08750605129214684,0.07684121121658838
11.81,2.22,37.0,0.14,79.0,-0.030134504434366605,0.20204409301544785
6.04,4.0,85.0,6.84,36.0,-0.016418811498466468,0.3021289361927817
3.86,0.01,29.0,0.7000000000000001,36.0,-0.1051597810077558,0.07694638073702775
4.32,1.77,18.0,6.79,34.0,0.09540304963654123,-0.012408879847090049
6.12,2.94,81.0,6.57,32.0,-0.09856829001240985,0.2961313743233793
1.01,3.72,28.0,5.18,75.0,0.2923225581677258,-0.10208777534498115
4.98,1.8900000000000001,60.0,2.74,67.0,-0.07294109608669253,0.1446040281272638
6.59,2.7,5.0,1.56,74.0,0.22885063365144998,-0.06146935631674011
12.19,2.86,1.0,10.040000000000001,32.0,-0.1899999999999995,-0.08832879392423187
7.390000000000001,2.2800000000000002,5.0,6.69,0.0,0.188102940423164,0.025679275474648655
5.92,0.25,13.0,5.89,69.0,-0.035779658441286166,-0.09714260932718854
1.56,3.66,33.0,1.95,88.0,0.2626636536167559,-0.03360550617065483
1.81,1.49,27.0,3.59,57.0,0.0709136625508453,-0.0321150004994335
0.15,1.56,7.0,6.05,50.0,0.14011720169757777,-0.10844763377020072
1.3900000000000001,3.69,47.0,8.76,89.0,0.23769159109842986,-0.13687748610475303
11.01,1.61,82.0,6.43,52.0,-0.3550735714256259,0.37974761871947926
5.42,3.74,51.0,10.88,29.0,0.12670103561653434,0.13422947833844034
6.04,1.53,94.0,11.74,69.0,-0.28454814126894146,0.20433929108560633
8.52,1.43,84.0,10.66,69.0,-0.3212833679082667,0.24206517326716614
0.79,0.22,100.0,7.58,26.0,-0.1383623370829944,0.09014485768411262
4.33,0.43,58.0,3.67,52.0,-0.18355545944110485,0.12916803766270624
10.88,3.79,44.0,12.8,3.0,0.08267018210948684,-0.8000000000000007
8.21,1.71,4.0,11.53,53.0,0.13873212779756194,-0.14658156433379155
9.09,2.97,40.0,9.35,46.0,0.0519916028705687,0.09431180923204252
3.45,1.85,54.0,5.2,85.0,-0.01442836902069633,0.006057464520746514
6.0600000000000005,1.99,37.0,4.79,56.0,0.015670975977984725,0.0556780120354734
6.43,1.31,57.0,1.41,90.0,-0.1466386674748721,0.16603168489253473
7.41,2.71,63.0,1.96,49.0,-0.0667612983353818,0.2543158644313279
9.6,3.42,46.0,0.43,12.0,0.053019656527062864,0.25928119208233397
2.63,0.64,37.0,4.8,43.0,-0.0519479374213736,0.023407478704201345
0.66,1.32,68.0,1.21,58.0,0.01940117650761386,0.04414545538991743
12.58,0.61,30.0,2.96,62.0,-0.6897771278494389,0.09448895874066476
2.8000000000000003,1.24,55.0,12.530000000000001,14.0,-0.055449533471016554,-0.5300000000000011
3.0700000000000003,3.89,34.0,7.24,37.0,0.25073130698141544,0.021002566829359637
12.22,1.35,83.0,8.32,1.0,-0.5470695156180092,0.5332652097561184
10.08,1.7,19.0,12.49,98.0,0.04613967801544838,-0.6531129805878262
10.86,2.12,4.0,8.790000000000001,37.0,0.17393539505851408,-0.07777880761003786
6.69,0.72,31.0,8.97,90.0,-0.08237588925057704,-0.102197910860232
6.01,3.62,99.0,10.94,26.0,-0.11352088497727042,0.3711608476342718
5.47,1.18,29.0,10.83,82.0,-0.01645156483021193,-0.12519642727774105
4.07,2.54,52.0,0.59,4.0,0.04093046269486855,0.19418737530000307
2.48,0.06,38.0,10.06,6.0,-0.10537455620648517,0.0928762124439988
8.07,1.11,86.0,12.13,95.0,-0.3489996198009182,-0.13000000000000078
8.86,1.06,66.0,6.61,99.0,-0.2661857952032012,0.12524498851402743
5.36,0.37,14.0,5.3,99.0,-0.02601178198672205,-0.15144718542145075
3.09,0.5,80.0,0.37,88.0,-0.2121878016381542,0.20153973944956538
0.01,0.59,23.0,8.85,85.0,0.04751224377488183,-0.22714474922013572
4.3500000000000005,1.44,61.0,3.21,47.0,-0.10213572668228288,0.1569477940713706
12.73,1.33,58.0,9.3,91.0,-0.930362648692304,0.1162411182252967
3.21,2.47,66.0,4.8500000000000005,53.0,0.009678152956584807,0.111862907663558
1.93,2.75,68.0,10.870000000000001,91.0,0.07887275097330426,-0.10131379397137508
11.88,0.51,6.0,11.370000000000001,64.0,0.009029333228951941,-0.16280488051408604
2.14,1.54,46.0,11.81,95.0,0.017936816672867728,-0.17841649548748606
9.790000000000001,1.76,24.0,4.79,68.0,0.024112843049044486,0.0013709879363581479
4.92,2.98,73.0,9.21,40.0,-0.023858181321068983,0.18877248874655805
5.8500000000000005,3.52,48.0,4.39,22.0,0.11128388985880466,0.17527974403130742
2.0300000000000002,3.3200000000000003,59.0,8.92,9.0,0.15072491247980713,0.135803537025593
10.01,2.0100000000000002,2.0,6.45,93.0,0.17652087273242856,-0.20770411283316914
9.08,2.38,40.0,3.73,83.0,-0.0028549849407042416,0.07494064118842791
4.5600000000000005,1.6,42.0,10.92,28.0,-0.017997434581853433,0.08105901022734763
8.5,0.11,91.0,7.04,71.0,-0.4800147047393608,0.31034150866960797
5.62,2.86,76.0,10.31,54.0,-0.06865417281327346,0.1733360840735365
5.53,2.56,6.0,5.76,8.0,0.21329097544915232,0.008752749927308123
7.68,1.51,7.0,9.28,90.0,0.10506526718634746,-0.21898416113601726
6.63,3.3000000000000003,100.0,7.9,100.0,-0.1702823424989699,0.2137437320735387
4.53,1.7,26.0,10.9,99.0,0.055299874478338396,-0.20086352503752103
0.22,1.19,83.0,12.48,74.0,0.03561352891908767,-0.6100681520150602
12.94,3.37,45.0,1.85,56.0,-0.9399999999999995,0.22105829373221653
0.0,1.54,67.0,8.03,14.0,0.11521186362820479,-0.004467668183181672
10.38,1.57,9.0,5.38,95.0,0.09269835705410223,-0.15060793983925436
2.24,1.79,3.0,8.71,22.0,0.15924582699621448,-0.052182517541641715
0.08,0.8,11.0,12.82,9.0,0.06805626391373536,-0.8374857500220525
11.64,0.04,29.0,2.4,50.0,-0.18103942331394585,0.11118766224063004
12.07,3.66,28.0,0.07,20.0,-0.07000000000000028,0.17486763471233208
2.93,1.83,29.0,7.65,19.0,0.07787017895624748,0.04447687006835732
6.98,0.59,24.0,5.0,36.0,-0.0633057423439034,0.04293461374021579
12.82,0.54,64.0,12.040000000000001,64.0,-1.1100314919365637,-0.040000000000000924
2.0300000000000002,2.56,50.0,4.8,90.0,0.10470966833832929,-0.04874962966336227
8.17,0.24,30.0,7.49,62.0,-0.13760056108213092,0.0008830342895578269
3.5300000000000002,0.99,30.0,3.99,46.0,-0.012775735552263523,0.019322423586721094
3.5500000000000003,2.41,89.0,10.49,21.0,-0.08654073007939056,0.2479521848588
1.6400000000000001,2.65,79.0,11.06,42.0,0.05708797382286268,0.06055057324798341
1.23,3.09,61.0,1.22,54.0,0.15879640575324805,0.0749260503750302
8.08,1.28,61.0,7.5200000000000005,2.0,-0.20305666504054454,0.3174499050837456
6.0200000000000005,1.48,66.0,8.15,18.0,-0.16280816905902462,0.25259731945119235
9.51,3.93,47.0,1.31,87.0,0.09598885627272757,0.17614797437414076
11.39,1.35,59.0,2.0,65.0,-0.24476805737883645,0.28176424361940233
9.77,3.04,59.0,12.64,59.0,-0.060245375525804334,-0.6400000000000006
8.39,3.63,5.0,10.47,73.0,0.31290564361729345,-0.19296310430591923
0.31,1.8,34.0,9.34,34.0,0.12973763969168955,-0.05757615363863877
6.28,2.86,11.0,3.24,81.0,0.21599668598860067,-0.08358113299262726
7.140000000000001,0.53,35.0,8.55,6.0,-0.12489692190925794,0.157906837501967
1.47,2.63,52.0,4.3,0.0,0.12583887158303586,0.12121788985808646
4.91,3.99,1.0,6.17,63.0,0.3698304922283695,-0.1416139599688515
2.94,3.6,38.0,11.66,67.0,0.21313619277306328,-0.08927125672660807
1.8,0.31,95.0,4.7700000000000005,33.0,-0.20296904221640122,0.16249501368590824
1.71,2.59,0.0,11.38,54.0,0.24281250000000032,-0.17013894625223713
0.91,3.88,24.0,12.58,40.0,0.3172617498206215,-0.6454851549482665
11.18,1.56,27.0,5.08,26.0,-0.022935363307265533,0.11392232021915927
3.12,1.82,79.0,11.1,94.0,-0.08912518240264111,-0.034007451789932475
2.4,2.85,4.0,3.0,9.0,0.25526475192757614,-0.002627989138733522
10.73,3.83,83.0,1.9100000000000001,84.0,-0.1489332145949227,0.3933498066250869
7.71,2.08,67.0,10.98,38.0,-0.15208903539575225,0.22808317311729098
0.45,1.75,91.0,4.84,18.0,0.04662834772553759,0.08073149788906253
