x1,qe,vc,x2,vs,diff1,diff2
3.02,3.41,63.0,2.52,19.0,0.022804133428833584,0.03553540154997714
8.66,3.99,3.0,11.86,21.0,0.07149503991824169,-0.010232900837079839
0.91,1.92,87.0,0.67,46.0,0.004836301833539336,0.02408187535113082
11.63,2.35,32.0,12.09,54.0,0.0031363972747247004,-0.08999999999999986
1.75,1.22,100.0,1.19,36.0,-0.026543799524473943,0.041802463165553805
1.94,1.42,78.0,3.79,24.0,-0.014041597699957942,0.031813900272226636
6.72,2.33,3.0,1.31,16.0,0.040766748018385535,-0.0005081579855552576
7.61,0.87,40.0,8.76,14.0,-0.02503277964022299,0.03353450693795956
3.3200000000000003,0.22,51.0,12.19,74.0,-0.030641807977468627,-0.1899999999999995
8.11,3.56,96.0,9.700000000000001,91.0,-0.03565812917705102,0.04908733157556
11.98,3.46,99.0,5.45,58.0,-0.06345210721452688,0.10264964979855051
4.1,3.11,65.0,3.4,97.0,0.008929994817026277,0.015834193535291696
5.4,3.67,24.0,10.540000000000001,30.0,0.047852110638805456,0.0027436139027514628
6.3500000000000005,3.69,65.0,9.96,81.0,0.0077456923982808235,0.013513313792142156
9.32,1.52,38.0,9.75,66.0,-0.0149858629039894,0.0048226682090479756
6.640000000000001,1.4000000000000001,7.0,9.74,52.0,0.019480888887691172,-0.023636208846658846
5.2700000000000005,1.94,96.0,8.68,14.0,-0.04608714577545747,0.07453085643618884
1.01,2.54,99.0,10.17,69.0,0.010220319658422294,-0.003755976598954547
2.93,2.99,22.0,1.36,58.0,0.04189039941558104,0.001536412276036181
1.07,0.11,16.0,0.4,63.0,-0.004137941032598125,-0.0012705005035155703
3.71,3.66,39.0,8.83,28.0,0.04037870273846034,0.012716463689780966
1.86,0.8,79.0,8.53,43.0,-0.02526534687108639,0.016568859954379178
5.12,2.45,56.0,6.46,40.0,-0.0015764150897785711,0.028426901831756446
0.62,2.3000000000000003,1.0,9.18,100.0,0.042824682919875956,-0.05641699480587192
9.13,0.89,82.0,0.54,10.0,-0.07603248606965352,0.09109175173447237
10.27,2.66,81.0,1.51,9.0,-0.04735489233308421,0.095011673396727
6.69,2.87,10.0,2.11,64.0,0.04409714434161316,-0.007683814871525918
2.71,1.56,2.0,11.94,4.0,0.02801215899958187,-0.001350479115709291
6.46,1.6500000000000001,25.0,11.790000000000001,39.0,0.007102952372900262,-0.001266848666537257
8.27,2.71,52.0,2.5100000000000002,67.0,-0.005255919160406464,0.036085359343515755
12.96,1.56,71.0,5.21,30.0,-0.9600000000000009,0.08271372089868567
0.06,0.89,27.0,0.91,7.0,0.014066813307615542,0.0015029650997443467
11.14,0.19,0.0,0.53,20.0,0.003562499999999247,-0.0027265255834770796
3.14,0.6900000000000001,71.0,5.09,0.0,-0.03411358370588369,0.0469226342642628
5.79,0.74,56.0,4.38,23.0,-0.036576134357859225,0.04132456843301657
9.21,0.65,96.0,7.41,85.0,-0.09677744142038236,0.06519790177073492
5.95,2.72,16.0,6.16,30.0,0.036342096819347525,0.0007189112266745568
5.01,2.69,65.0,7.5,78.0,-0.004109932957056195,0.01446472488406414
8.4,2.7600000000000002,19.0,7.42,27.0,0.031080694121499164,0.006895090247796887
2.91,2.3000000000000003,10.0,4.64,33.0,0.03670784413830619,-0.006886093891833589
12.65,0.32,41.0,11.63,60.0,-0.6500000000000004,0.016199805045030047
0.12,2.64,39.0,11.85,75.0,0.04399311173684506,-0.042442647653551546
8.08,0.29,88.0,2.94,19.0,-0.08810968497590377,0.08713730930622754
7.63,0.9400000000000001,69.0,10.09,11.0,-0.05372204609276032,0.06465907181430275
5.92,1.0,79.0,12.56,83.0,-0.05316848574078836,-0.5600000000000005
12.74,2.06,75.0,4.73,41.0,-0.7400000000000002,0.08335112895318364
0.46,1.9000000000000001,18.0,8.3,32.0,0.03097065145926975,-0.012549618590412592
12.17,3.31,25.0,11.620000000000001,77.0,-0.16999999999999993,-0.016452715540498986
10.57,1.77,10.0,11.38,54.0,0.020989622714818523,-0.02193553978372975
10.46,3.49,82.0,1.8900000000000001,95.0,-0.03393314908639944,0.0745616205772599
4.8500000000000005,3.71,46.0,1.9100000000000001,7.0,0.031511635939433624,0.03628989638119173
5.61,0.14,53.0,1.8800000000000001,78.0,-0.04435656927234177,0.026764282553534136
1.76,0.9400000000000001,68.0,12.91,22.0,-0.0161268345264578,-0.9100000000000001
0.09,0.25,96.0,4.47,3.0,-0.0059307321301390326,0.009248066540350486
8.6,1.82,46.0,9.91,82.0,-0.016437738043435957,0.002135219405015931
3.0500000000000003,2.85,92.0,12.67,62.0,-0.0067806050138456975,-0.6699999999999999
8.790000000000001,2.66,99.0,4.32,43.0,-0.06000470062520158,0.09284428481720841
7.66,2.1,90.0,8.84,55.0,-0.053869293389985806,0.062364551172956695
2.0100000000000002,3.21,96.0,0.01,99.0,0.009090902767409759,0.04781118587941537
0.76,2.87,69.0,5.22,90.0,0.031025965054574556,-0.015513039982003818
0.33,1.79,96.0,9.06,11.0,0.012683597459024087,0.014863492516788313
6.0,1.84,30.0,9.74,97.0,0.006935275809103025,-0.029146133384484685
11.0,3.87,45.0,0.39,63.0,0.01657337167666917,0.048408561175312725
10.13,0.32,1.0,0.29,60.0,0.004806321152447168,-0.004839101824240466
7.23,3.23,45.0,5.4,6.0,0.015164091274304958,0.04280273412914504
12.85,1.76,68.0,3.59,77.0,-0.8499999999999996,0.06372569703661357
1.35,0.85,44.0,12.27,51.0,-0.003222309499102405,-0.2699999999999996
3.47,1.52,8.0,11.46,41.0,0.022902407089512522,-0.02040582013071557
6.0600000000000005,0.16,82.0,7.45,77.0,-0.07247047845314825,0.035789475751790256
2.13,1.36,86.0,3.64,13.0,-0.02144841831266886,0.04216584950528768
8.870000000000001,1.18,72.0,3.2,97.0,-0.05815582182003354,0.04749351426172721
7.05,2.84,25.0,3.17,69.0,0.02833265360285342,0.0019042901067329865
9.540000000000001,2.5,40.0,10.48,64.0,0.0005440036257571279,0.007477332255993119
4.0600000000000005,2.5300000000000002,21.0,12.32,32.0,0.03153902848984558,-0.3200000000000003
9.41,2.08,86.0,4.0,40.0,-0.05977180463235676,0.08353644055237552
3.46,3.61,18.0,6.890000000000001,7.0,0.05508192039541182,0.009208965176143558
9.83,3.08,26.0,7.930000000000001,66.0,0.027159878981953156,-0.004232453052385843
7.5,1.71,31.0,1.36,89.0,0.00022588654780264505,0.012331949466303449
1.17,0.58,31.0,11.85,81.0,-0.001694801250688771,-0.03967214267100694
11.43,3.5,22.0,8.61,42.0,0.03771016910638281,0.004827111001054263
11.540000000000001,3.49,24.0,6.36,28.0,0.03484091210204632,0.01737060204964891
12.69,3.1,72.0,1.52,8.0,-0.6899999999999995,0.09416043295188525
5.0200000000000005,2.88,55.0,0.23,38.0,0.007771059212970499,0.04267567782104262
6.0600000000000005,2.34,93.0,2.74,68.0,-0.0418285294604166,0.0643267414793467
4.12,3.06,36.0,9.68,60.0,0.029923270648170686,-0.007493672019528219
12.450000000000001,3.71,15.0,11.36,51.0,-0.45000000000000107,-0.012334135076466524
11.75,3.5100000000000002,35.0,2.6,35.0,0.02080235338437575,0.034413378466395805
9.19,2.57,53.0,7.72,8.0,-0.012043832483296768,0.056036306913917144
11.47,3.63,56.0,10.52,59.0,-0.003054278443002545,0.03520131825358952
6.24,0.59,74.0,10.0,88.0,-0.058095233088280906,0.016796540358775758
10.14,1.18,35.0,6.84,48.0,-0.01964915806301093,0.018200195111696793
10.8,0.8,30.0,12.280000000000001,78.0,-0.021952473608129353,-0.28000000000000114
3.72,1.24,28.0,11.41,29.0,0.002994256919440552,0.0018918903725140268
10.36,0.86,52.0,2.88,47.0,-0.04656893864999567,0.047606366950090795
6.37,2.64,67.0,6.25,30.0,-0.01387805320754687,0.049253344105075314
8.15,3.86,15.0,5.49,79.0,0.05628893482327868,-0.018563701562950286
1.99,1.41,37.0,8.38,40.0,0.006847562007789465,-0.0021030670318555877
4.0600000000000005,3.6,64.0,10.120000000000001,14.0,0.019084499269543365,0.04011327848716029
8.84,3.39,36.0,5.22,85.0,0.02339755665713561,0.0037719731308207827
5.16,0.52,42.0,0.74,33.0,-0.025982021706088432,0.03031007689915366
0.46,1.1400000000000001,91.0,0.74,33.0,-0.0017476121884890117,0.01774619901825747
8.92,1.78,91.0,7.5600000000000005,30.0,-0.06834831254925433,0.08601765082227253
12.200000000000001,1.48,32.0,4.34,50.0,-0.20000000000000107,0.022334141119966233
2.73,3.89,16.0,8.76,27.0,0.06296690981977848,-0.004954209599432602
6.46,2.38,17.0,4.84,76.0,0.028404160505217213,-0.01508692291480962
5.11,0.55,50.0,7.11,90.0,-0.032005970644569004,-0.002740137479976923
6.91,2.18,58.0,6.91,76.0,-0.01626527997782823,0.019621238303097144
4.89,3.0500000000000003,91.0,5.61,18.0,-0.018203923510366593,0.06730342955785762
5.83,2.25,6.0,2.64,52.0,0.03674623435987634,-0.010376482717427304
6.2700000000000005,1.84,3.0,4.82,74.0,0.031679448202800664,-0.02759409996219908
2.15,2.31,100.0,4.5200000000000005,3.0,-0.011598908415975995,0.053637838615813394
7.75,3.67,41.0,9.96,18.0,0.025974451655706332,0.03221392630120512
2.2,0.36,21.0,1.49,16.0,-0.004923971542202477,0.008000554774803437
8.620000000000001,2.89,97.0,2.56,19.0,-0.05244612830556861,0.10071531081687146
7.5,2.15,70.0,0.96,21.0,-0.03150048814360762,0.0678121422263438
3.74,3.44,7.0,3.15,31.0,0.05940338451517224,-0.005195242912569231
4.3500000000000005,0.29,10.0,4.5,46.0,-0.0023826738427974448,-0.010466638441187115
11.16,1.55,75.0,11.73,53.0,-0.06475699835080206,0.05960479090799353
8.120000000000001,1.62,90.0,4.68,81.0,-0.06560299208750742,0.06281775177655291
2.44,3.41,40.0,2.87,6.0,0.0404099283334336,0.021714504382901456
11.64,2.24,1.0,12.58,88.0,0.04071947756838412,-0.5800000000000001
0.32,2.0,18.0,9.6,87.0,0.03358303379543709,-0.04646745493985627
6.26,3.99,2.0,1.2,80.0,0.07293054560961743,-0.014494502292366596
12.51,0.37,68.0,1.77,34.0,-0.5099999999999998,0.08131399481161639
5.63,1.79,45.0,0.44,71.0,-0.006466354356848392,0.031032676689114025
2.31,2.31,16.0,0.04,67.0,0.034159648033677215,0.006572841653902602
4.09,2.8000000000000003,41.0,0.91,84.0,0.021365389119941014,0.016084293546698936
