x1,qe,vc,x2,vs,diff1,diff2
2.0100000000000002,3.21,96.0,0.01,99.0,0.012095689743371718,0.06333703216995526
0.76,2.87,69.0,5.22,90.0,0.04126762469583767,-0.020473802848265166
0.33,1.79,96.0,9.06,11.0,0.01682517734751998,0.01998614991499892
6.0,1.84,30.0,9.74,97.0,0.009243499113567921,-0.038835582874627406
11.0,3.87,45.0,0.39,63.0,0.02208847151111648,0.06446637748582801
10.13,0.32,1.0,0.29,60.0,0.0064083652947246605,-0.006440737618419734
7.23,3.23,45.0,5.4,6.0,0.020208231952862477,0.05708909215205615
12.85,1.76,68.0,3.59,77.0,-0.8499999999999996,0.08482210365280585
1.35,0.85,44.0,12.27,51.0,-0.004291333550868304,-0.2699999999999996
3.47,1.52,8.0,11.46,41.0,0.030532455952549054,-0.027194454936939394
6.0600000000000005,0.16,82.0,7.45,77.0,-0.09652642540001466,0.04749693303318203
2.13,1.36,86.0,3.64,13.0,-0.028545184671687096,0.05611004845626422
8.870000000000001,1.18,72.0,3.2,97.0,-0.07748243939015431,0.0631545519918224
7.05,2.84,25.0,3.17,69.0,0.03776577892221766,0.002559616993913938
9.540000000000001,2.5,40.0,10.48,64.0,0.000725044825982124,0.009967284506322116
4.0600000000000005,2.5300000000000002,21.0,12.32,32.0,0.0420383905519266,-0.3200000000000003
9.41,2.08,86.0,4.0,40.0,-0.07962584725104449,0.11120791043225964
3.46,3.61,18.0,6.890000000000001,7.0,0.07342049848419396,0.012322060252211386
9.83,3.08,26.0,7.930000000000001,66.0,0.036203801540946046,-0.005622512832170301
7.5,1.71,31.0,1.36,89.0,0.00030107558839187476,0.016423311449905498
1.17,0.58,31.0,11.85,81.0,-0.0022577130412819724,-0.05288075971388828
11.43,3.5,22.0,8.61,42.0,0.050270017409975054,0.00645508459627564
11.540000000000001,3.49,24.0,6.36,28.0,0.04644430904883379,0.0231772343732084
12.69,3.1,72.0,1.52,8.0,-0.6899999999999995,0.1254709080185381
5.0200000000000005,2.88,55.0,0.23,38.0,0.010353478806285565,0.056850887403985445
6.0600000000000005,2.34,93.0,2.74,68.0,-0.055705482426096076,0.08558322528131512
4.12,3.06,36.0,9.68,60.0,0.03987566345683824,-0.009944662451614406
12.450000000000001,3.71,15.0,11.36,51.0,-0.45000000000000107,-0.016424086758433987
11.75,3.5100000000000002,35.0,2.6,35.0,0.02772763182020377,0.04588666638515937
9.19,2.57,53.0,7.72,8.0,-0.01604967335548224,0.07469420531990245
11.47,3.63,56.0,10.52,59.0,-0.004070268570362856,0.04691757867185231
6.24,0.59,74.0,10.0,88.0,-0.07738845272000994,0.022242243769213133
10.14,1.18,35.0,6.84,48.0,-0.026189877043634624,0.02424200577287383
10.8,0.8,30.0,12.280000000000001,78.0,-0.029261612270644832,-0.28000000000000114
3.72,1.24,28.0,11.41,29.0,0.003990533302466126,0.0025257944007783806
10.36,0.86,52.0,2.88,47.0,-0.06206054178752041,0.06338525590898225
6.37,2.64,67.0,6.25,30.0,-0.018488728668617505,0.0656282379838693
8.15,3.86,15.0,5.49,79.0,0.07503962617955295,-0.0247140767996763
1.99,1.41,37.0,8.38,40.0,0.009122619441147561,-0.0027886088170721024
4.0600000000000005,3.6,64.0,10.120000000000001,14.0,0.025420829379502408,0.053530863706868104
8.84,3.39,36.0,5.22,85.0,0.03118495759030182,0.005049859384332223
5.16,0.52,42.0,0.74,33.0,-0.03462265921531582,0.040349647158979374
0.46,1.1400000000000001,91.0,0.74,33.0,-0.0023204332995353516,0.02362834428704308
8.92,1.78,91.0,7.5600000000000005,30.0,-0.09104419074169456,0.1144971968834172
12.200000000000001,1.48,32.0,4.34,50.0,-0.20000000000000107,0.029756933243268335
2.73,3.89,16.0,8.76,27.0,0.0839307106199203,-0.006554617609467073
6.46,2.38,17.0,4.84,76.0,0.037864314295178225,-0.020089291577530588
5.11,0.55,50.0,7.11,90.0,-0.04264509240534142,-0.003710514245048202
6.91,2.18,58.0,6.91,76.0,-0.02167209008975135,0.026120042866629056
4.89,3.0500000000000003,91.0,5.61,18.0,-0.024240706360287412,0.08966508855571043
5.83,2.25,6.0,2.64,52.0,0.04899118423991311,-0.013820822965527224
6.2700000000000005,1.84,3.0,4.82,74.0,0.04223768602159339,-0.03676958371827688
2.15,2.31,100.0,4.5200000000000005,3.0,-0.015432299217421175,0.07144998500729649
7.75,3.67,41.0,9.96,18.0,0.03461669586734928,0.04297982604091999
2.2,0.36,21.0,1.49,16.0,-0.006562390229136739,0.01065942476299786
8.620000000000001,2.89,97.0,2.56,19.0,-0.06985592707814803,0.1341183359928073
7.5,2.15,70.0,0.96,21.0,-0.04196709215941041,0.09031976056754076
3.74,3.44,7.0,3.15,31.0,0.07919561006599452,-0.006907372698924608
4.3500000000000005,0.29,10.0,4.5,46.0,-0.0031764224725918666,-0.013951738323450869
11.16,1.55,75.0,11.73,53.0,-0.08628202179058064,0.07933277621006596
8.120000000000001,1.62,90.0,4.68,81.0,-0.08738419318117074,0.08353590170551595
2.44,3.41,40.0,2.87,6.0,0.053837119547721635,0.029036197098622374
11.64,2.24,1.0,12.58,88.0,0.05429214014496253,-0.5800000000000001
0.32,2.0,18.0,9.6,87.0,0.04473462256883287,-0.061845805311911306
6.26,3.99,2.0,1.2,80.0,0.09723830942540612,-0.01929908532713509
12.51,0.37,68.0,1.77,34.0,-0.5099999999999998,0.10824301134135172
5.63,1.79,45.0,0.44,71.0,-0.008616698742967444,0.04129956248849104
2.31,2.31,16.0,0.04,67.0,0.04553130723639143,0.008750021531342758
4.09,2.8000000000000003,41.0,0.91,84.0,0.028469193305724616,0.021452185133124635
8.19,2.31,39.0,1.09,41.0,0.001941248126172468,0.04500095068022092
4.41,1.6,97.0,11.69,4.0,-0.061493430993356135,0.09771119489776758
4.47,3.77,27.0,7.23,35.0,0.06560327002519539,0.005219066861680943
11.13,2.5500000000000003,45.0,11.63,64.0,-0.011294665431025308,0.020437195152331
2.85,3.35,93.0,12.99,91.0,0.00521299660381036,-0.9900000000000002
12.27,1.59,13.0,3.33,29.0,-0.2699999999999996,0.009544819280525196
11.540000000000001,3.21,14.0,12.02,6.0,0.05644153986974487,-0.019999999999999574
12.8,1.75,2.0,4.7700000000000005,59.0,-0.8000000000000007,-0.028582833512773576
0.43,2.11,5.0,10.11,46.0,0.05106287973489404,-0.03480019932190004
5.46,1.94,0.0,4.14,99.0,0.048499999999999766,-0.05020565949789013
4.41,1.97,32.0,0.1,53.0,0.015620245834329971,0.02917632369692194
5.47,2.5500000000000003,49.0,1.81,71.0,0.006432466606752563,0.033344408659004676
5.01,3.5300000000000002,39.0,7.18,19.0,0.044506231773246974,0.031098699704562804
2.34,2.83,48.0,5.08,57.0,0.03390422298177098,0.004852409949732461
6.84,2.06,43.0,12.96,8.0,-0.00472008796512835,-0.9600000000000009
12.58,2.5,57.0,1.48,4.0,-0.5800000000000001,0.09969299835529855
10.49,1.48,22.0,10.67,3.0,0.0013717385602642906,0.033177649841077184
7.73,1.79,78.0,11.200000000000001,31.0,-0.06345811889576236,0.08200134307024598
9.290000000000001,2.0100000000000002,26.0,3.65,93.0,0.01061532741131721,-0.004758583979802111
7.8100000000000005,0.39,69.0,4.3100000000000005,52.0,-0.08639758583075885,0.06878407192884595
4.29,2.14,63.0,6.6000000000000005,1.0,-0.011699234624233057,0.06451094009056213
5.03,3.43,4.0,9.61,69.0,0.08124640184467946,-0.048885291709561685
6.21,3.02,15.0,4.95,92.0,0.05676743801940187,-0.03231296132128936
4.61,0.48,58.0,11.06,91.0,-0.050095984355635004,-0.013708852422055884
9.27,2.12,45.0,1.49,62.0,-0.015476399949305275,0.049371608330419425
4.44,0.62,67.0,7.32,33.0,-0.05487005166190784,0.04779415753174643
2.19,3.52,25.0,10.56,7.0,0.06935589437656109,0.01310035177785096
7.63,0.01,81.0,6.88,70.0,-0.11121179737519693,0.06504220346066258
1.71,1.93,64.0,3.23,73.0,0.006365572005385234,0.009100865497084332
6.98,0.67,95.0,2.99,48.0,-0.10825494653151146,0.10358781808521345
9.96,2.47,57.0,11.66,1.0,-0.028130895578202697,0.08896207898846598
3.69,3.59,43.0,4.68,30.0,0.04831482661946751,0.025322738021234414
11.93,3.22,22.0,6.76,51.0,0.04247238003968867,0.004905371186372243
8.28,0.22,71.0,8.26,24.0,-0.09635314555545982,0.08426706709694365
10.44,1.08,96.0,8.81,55.0,-0.12761722753761795,0.11319877883779483
7.24,0.39,46.0,11.6,6.0,-0.05202528112779081,0.05654887890855598
10.77,0.61,82.0,8.13,88.0,-0.11892994920702904,0.07094183075803606
1.01,1.71,5.0,1.05,69.0,0.04021268133625622,-0.015050410658951519
5.63,1.99,77.0,9.31,58.0,-0.041432835782450717,0.04671627624767716
0.75,0.5700000000000001,22.0,8.91,6.0,0.004708768043781286,0.005078056031841527
6.87,1.24,33.0,9.4,53.0,-0.012228369342762058,0.002582601232697712
12.200000000000001,2.22,92.0,11.16,11.0,-0.20000000000000107,0.15076156923485406
6.94,3.8200000000000003,18.0,11.85,90.0,0.07172933281820004,-0.053534320907704824
4.0600000000000005,1.43,58.0,9.03,18.0,-0.022601883280988666,0.044731288783690815
12.700000000000001,2.48,57.0,5.28,9.0,-0.7000000000000011,0.09621401302877164
3.7600000000000002,0.03,64.0,10.57,36.0,-0.061047404873245004,0.03226180796169409
10.61,3.8200000000000003,66.0,4.2,11.0,-0.011960558671173516,0.10176045213741691
8.03,0.35000000000000003,64.0,11.77,54.0,-0.08169795938733859,0.04385857569516638
5.48,3.98,12.0,8.18,5.0,0.08539976835497765,0.010578416650814049
5.55,1.84,48.0,3.38,62.0,-0.010513443686046564,0.027931437786801627
4.36,0.41000000000000003,40.0,12.57,98.0,-0.031435799943686504,-0.5700000000000003
0.27,3.33,20.0,10.25,35.0,0.07769574820232489,-0.0221020116809445
4.67,2.5100000000000002,79.0,10.47,10.0,-0.022507133487160935,0.07705006427477201
10.53,3.18,83.0,1.71,53.0,-0.05499117947097609,0.11669604733682237
6.36,2.35,43.0,4.65,13.0,0.0045194250154674265,0.04721418223509932
9.69,3.41,46.0,4.93,12.0,0.013628656900248615,0.06496351120008015
10.26,2.5,60.0,4.4,75.0,-0.03351512566518977,0.056480254922209205
11.44,2.57,62.0,0.21,92.0,-0.04050856946238035,0.09302895434479233
5.13,0.05,36.0,8.870000000000001,38.0,-0.03944059264305544,0.01230884827334755
1.08,1.06,82.0,1.73,89.0,-0.01595022126878054,0.012972454634676778
0.33,1.2,72.0,2.16,98.0,0.009175737194905165,-0.014978929410933706
9.5,0.74,60.0,0.38,35.0,-0.07378628500340234,0.08641630732563182
4.95,2.5500000000000003,96.0,8.81,49.0,-0.042811598734433964,0.06989836904912394
1.87,1.68,44.0,10.290000000000001,64.0,0.01186770715047425,-0.02111863297709249
8.290000000000001,2.87,37.0,9.120000000000001,48.0,0.0184544849809285,0.017068959304337383
5.0600000000000005,1.61,31.0,12.61,86.0,0.005374350387460147,-0.6099999999999994
2.94,1.99,60.0,4.72,88.0,-0.001681916315828147,0.003619165766724386
4.93,2.62,56.0,4.07,0.0,0.00331943591775552,0.06219101579974229
11.57,0.9500000000000001,50.0,5.21,23.0,-0.06117418454310375,0.07164200629940165
1.84,1.6600000000000001,79.0,9.66,71.0,-0.011992792342023106,-0.0017599412973385853
4.75,3.0100000000000002,74.0,1.12,32.0,-0.005366816128404395,0.07199294416273805
7.67,0.19,58.0,4.5,0.0,-0.07536702318563737,0.07991924748752055
12.870000000000001,2.1,88.0,5.15,85.0,-0.870000000000001,0.10872589642573693
2.5,0.6900000000000001,43.0,2.7600000000000002,25.0,-0.016687628346049976,0.02347550229100781
1.57,0.15,27.0,3.74,72.0,-0.013130003945544866,-0.01792399992785354
2.27,0.36,61.0,12.08,13.0,-0.03676599300380623,-0.08000000000000007
4.21,3.61,56.0,6.91,74.0,0.03268730515714857,0.00902718304821093
10.950000000000001,2.91,23.0,12.38,66.0,0.034665487179443844,-0.3800000000000008
3.97,2.9,98.0,10.01,46.0,-0.024977765448224165,0.06088452954779733
1.36,1.94,96.0,3.02,28.0,-0.007400654946684959,0.043616085898832146
2.89,3.77,28.0,0.29,77.0,0.07030573634786608,0.013600351403318778
1.6300000000000001,2.02,49.0,2.98,35.0,0.019128757096308346,0.016336977247030315
1.08,2.11,27.0,5.33,3.0,0.03859564883828326,0.01254556883014235
7.11,3.2,60.0,0.14,4.0,6.23269689636885e-06,0.07957064329604063
10.02,0.04,21.0,6.1000000000000005,89.0,-0.03221036997586424,-0.021720823297864733
10.88,2.35,79.0,4.8500000000000005,36.0,-0.07132615390574593,0.10992998799888198
5.09,1.75,23.0,5.71,43.0,0.01778216078393502,0.00030234654296990016
0.11,1.17,77.0,10.790000000000001,33.0,0.016022534681162173,-0.013423806764798485
1.48,3.7600000000000002,60.0,4.8100000000000005,35.0,0.057152606340372225,0.01798640680166841
9.6,2.11,23.0,9.27,10.0,0.017102683401082786,0.0280457485929535
3.81,0.85,8.0,9.32,56.0,0.013435431168426604,-0.03487867489917029
4.33,1.6,48.0,8.55,22.0,-0.009912145657208882,0.033785480313746064
7.7,3.84,39.0,0.76,33.0,0.04181625547338541,0.046954795069583444
12.84,0.41000000000000003,47.0,8.17,31.0,-0.8399999999999999,0.06177113919040522
9.66,2.5100000000000002,98.0,9.53,2.0,-0.08919210244048514,0.15004034024547863
4.38,0.46,65.0,2.24,27.0,-0.056298140948063846,0.057411956793256724
1.87,0.09,47.0,9.31,99.0,-0.029757396528937274,-0.04355043073771725
0.99,3.5700000000000003,78.0,3.0300000000000002,22.0,0.04995842314285448,0.030173974705390627
3.69,0.32,100.0,0.14,48.0,-0.08747412963247303,0.08975334543001168
4.0200000000000005,1.9100000000000001,13.0,5.88,22.0,0.03468945828062875,-0.0002480818605121726
2.06,0.29,20.0,3.81,33.0,-0.007090335640208334,-0.0017735043711089027
7.17,0.67,79.0,5.63,54.0,-0.08869041769987973,0.07297646440508121
2.29,3.09,69.0,0.3,22.0,0.024900094855870858,0.04935777453487411
0.01,1.8800000000000001,75.0,0.1,94.0,0.040576710689030494,0.0009764093517487804
9.8,0.7000000000000001,44.0,1.79,85.0,-0.05128066653209373,0.040101053643509355
1.5,1.42,23.0,7.45,81.0,0.021365359805528783,-0.04101104219408214
7.16,2.92,36.0,11.69,1.0,0.024793587228943537,0.047392405757985756
11.3,0.96,76.0,3.8200000000000003,54.0,-0.10344572588281764,0.10059420056458279
0.81,3.12,90.0,9.040000000000001,69.0,0.03703860086210209,-0.010434254766188644
10.200000000000001,2.32,4.0,11.84,87.0,0.05160443962137684,-0.06832846787333757
1.67,1.98,35.0,9.09,32.0,0.026794443638059384,-0.0013231373162856386
10.21,1.83,14.0,0.56,10.0,0.0233700398592962,0.020504891526566538
11.81,2.22,37.0,0.14,79.0,-0.008065648013731774,0.05547265770689894
6.04,4.0,85.0,6.84,36.0,-0.004430564285099692,0.08080397829036112
3.86,0.01,29.0,0.7000000000000001,36.0,-0.0281858792537637,0.020798131585356816
4.32,1.77,18.0,6.79,34.0,0.025516246325246073,-0.0033849111130139775
6.12,2.94,81.0,6.57,32.0,-0.026582442741805323,0.07940617651289816
1.01,3.72,28.0,5.18,75.0,0.0786593824030406,-0.0280090623820346
4.98,1.8900000000000001,60.0,2.74,67.0,-0.019631644711538776,0.03899098144330848
6.59,2.7,5.0,1.56,74.0,0.061067405053332635,-0.016597431364449244
12.19,2.86,1.0,10.040000000000001,32.0,-0.1899999999999995,-0.023583176273060502
7.390000000000001,2.2800000000000002,5.0,6.69,0.0,0.05019233382096999,0.006819178988088481
5.92,0.25,13.0,5.89,69.0,-0.009558795396186426,-0.0260158814054412
1.56,3.66,33.0,1.95,88.0,0.07065962430027506,-0.009613333027854054
1.81,1.49,27.0,3.59,57.0,0.01903988741719198,-0.00872580224573527
0.15,1.56,7.0,6.05,50.0,0.03756278241342184,-0.02919300415538828
1.3900000000000001,3.69,47.0,8.76,89.0,0.06422576785958478,-0.03744456771398319
11.01,1.61,82.0,6.43,52.0,-0.09549767856611702,0.10235654780626025
5.42,3.74,51.0,10.88,29.0,0.03404052116424694,0.0356188350483535
6.04,1.53,94.0,11.74,69.0,-0.0768901481546127,0.05559674336591236
8.52,1.43,84.0,10.66,69.0,-0.08653178422806818,0.06556261731438795
0.79,0.22,100.0,7.58,26.0,-0.03839396413108065,0.02543682051516516
4.33,0.43,58.0,3.67,52.0,-0.04942236698750602,0.03503591846595189
10.88,3.79,44.0,12.8,3.0,0.02214640536910828,-0.8000000000000007
8.21,1.71,4.0,11.53,53.0,0.03701292615706997,-0.03920969909898098
9.09,2.97,40.0,9.35,46.0,0.013927641873632268,0.02515734561107763
3.45,1.85,54.0,5.2,85.0,-0.003886131901312151,0.001660693817648884
6.0600000000000005,1.99,37.0,4.79,56.0,0.0042005296959635174,0.014893042175954108
6.43,1.31,57.0,1.41,90.0,-0.03940777093578074,0.045116720092287954
7.41,2.71,63.0,1.96,49.0,-0.01794515720749068,0.06834449749709481
9.6,3.42,46.0,0.43,12.0,0.014210724304295042,0.06927113962419656
2.63,0.64,37.0,4.8,43.0,-0.013962066635924142,0.006362339337835365
0.66,1.32,68.0,1.21,58.0,0.00532246286589777,0.011744203730625014
12.58,0.61,30.0,2.96,62.0,-0.5800000000000001,0.02639559950690762
2.8000000000000003,1.24,55.0,12.530000000000001,14.0,-0.014954719345737999,-0.5300000000000011
3.0700000000000003,3.89,34.0,7.24,37.0,0.06730080968874619,0.005217437067769559
12.22,1.35,83.0,8.32,1.0,-0.22000000000000064,0.14368748350681493
10.08,1.7,19.0,12.49,98.0,0.01232921171020962,-0.4900000000000002
10.86,2.12,4.0,8.790000000000001,37.0,0.04640206150947712,-0.020803133845921806
6.69,0.72,31.0,8.97,90.0,-0.022057722441046757,-0.02731139695129592
6.01,3.62,99.0,10.94,26.0,-0.03069540178775121,0.09949244871907936
5.47,1.18,29.0,10.83,82.0,-0.004405811952077343,-0.033512150617639236
4.07,2.54,52.0,0.59,4.0,0.0110114731257136,0.051739217668712145
2.48,0.06,38.0,10.06,6.0,-0.02833551296571102,0.024989225066729404
8.07,1.11,86.0,12.13,95.0,-0.0940462715340189,-0.13000000000000078
8.86,1.06,66.0,6.61,99.0,-0.07152827980571885,0.034115523328005715
5.36,0.37,14.0,5.3,99.0,-0.00695091511148771,-0.0406735628840833
3.09,0.5,80.0,0.37,88.0,-0.057484915992094265,0.05578061285435393
0.01,0.59,23.0,8.85,85.0,0.013274785015733573,-0.061352607957351424
4.3500000000000005,1.44,61.0,3.21,47.0,-0.027511983017575403,0.04229023197865178
12.73,1.33,58.0,9.3,91.0,-0.7300000000000004,0.0337431703795783
3.21,2.47,66.0,4.8500000000000005,53.0,0.0026135879153565966,0.029923342334273073
1.93,2.75,68.0,10.870000000000001,91.0,0.021384824052706808,-0.02746333103578813
11.88,0.51,6.0,11.370000000000001,64.0,0.0024092629673670984,-0.04355810302203089
2.14,1.54,46.0,11.81,95.0,0.004834878883314797,-0.04785162626683359
9.790000000000001,1.76,24.0,4.79,68.0,0.0064470464152304174,0.0003521308156981817
4.92,2.98,73.0,9.21,40.0,-0.006434404114553871,0.05051838711205825
5.8500000000000005,3.52,48.0,4.39,22.0,0.02987762877499911,0.04664196047564673
2.0300000000000002,3.3200000000000003,59.0,8.92,9.0,0.04075833539475404,0.03572422741646797
10.01,2.0100000000000002,2.0,6.45,93.0,0.04708242407690655,-0.055748514282650596
9.08,2.38,40.0,3.73,83.0,-0.0007648069230565824,0.020134551261504097
4.5600000000000005,1.6,42.0,10.92,28.0,-0.004831837564328367,0.02167668985930682
8.5,0.11,91.0,7.04,71.0,-0.1293973499085368,0.08440353421610958
5.62,2.86,76.0,10.31,54.0,-0.018510531008637088,0.04654006648232567
5.53,2.56,6.0,5.76,8.0,0.05692708760542686,0.00229052722896661
7.68,1.51,7.0,9.28,90.0,0.028041666096470408,-0.05871618111897092
6.63,3.3000000000000003,100.0,7.9,100.0,-0.04601990187275806,0.05790029854960288
4.53,1.7,26.0,10.9,99.0,0.014808452905217706,-0.053897210539251006
0.22,1.19,83.0,12.48,74.0,0.010062265418852967,-0.4800000000000004
12.94,3.37,45.0,1.85,56.0,-0.9399999999999995,0.061747606816305645
0.0,1.54,67.0,8.03,14.0,0.034466245508595415,-0.0037269395147507822
10.38,1.57,9.0,5.38,95.0,0.024743259160370457,-0.040468529380214946
2.24,1.79,3.0,8.71,22.0,0.04249439082961359,-0.01395929467038215
0.08,0.8,11.0,12.82,9.0,0.018358139943012178,-0.8200000000000003
11.64,0.04,29.0,2.4,50.0,-0.04841879486122558,0.02994206569830915
12.07,3.66,28.0,0.07,20.0,-0.07000000000000028,0.047199031990414475
2.93,1.83,29.0,7.65,19.0,0.020885788452682075,0.01176540500668466
6.98,0.59,24.0,5.0,36.0,-0.01693438320720464,0.01152893363011298
12.82,0.54,64.0,12.040000000000001,64.0,-0.8200000000000003,-0.040000000000000924
2.0300000000000002,2.56,50.0,4.8,90.0,0.02825663725861549,-0.013394031437583998
8.17,0.24,30.0,7.49,62.0,-0.03682644546499603,0.00035738298036935845
3.5300000000000002,0.99,30.0,3.99,46.0,-0.0034255984519422356,0.005190059512378831
3.5500000000000003,2.41,89.0,10.49,21.0,-0.023455504113139458,0.06653619407297207
1.6400000000000001,2.65,79.0,11.06,42.0,0.015545329297719235,0.015891911363619116
1.23,3.09,61.0,1.22,54.0,0.04312838864242319,0.01944351400419153
8.08,1.28,61.0,7.5200000000000005,2.0,-0.054550662824635054,0.085029132763899
6.0200000000000005,1.48,66.0,8.15,18.0,-0.043820083578248514,0.06779916973859201
9.51,3.93,47.0,1.31,87.0,0.02573099435491244,0.047449508332103596
11.39,1.35,59.0,2.0,65.0,-0.06566602910177721,0.07607401869945152
9.77,3.04,59.0,12.64,59.0,-0.016169954577895496,-0.6400000000000006
8.39,3.63,5.0,10.47,73.0,0.08349063919341049,-0.051701906265721576
0.31,1.8,34.0,9.34,34.0,0.035269829010597886,-0.015976950908349608
6.28,2.86,11.0,3.24,81.0,0.05768543091711997,-0.02254035390105935
7.140000000000001,0.53,35.0,8.55,6.0,-0.03345651100118996,0.04226020362870564
1.47,2.63,52.0,4.3,0.0,0.03404453484218961,0.03188626992060417
4.91,3.99,1.0,6.17,63.0,0.09863652814192125,-0.037942949243777946
2.94,3.6,38.0,11.66,67.0,0.05726351796903817,-0.024272052283928147
1.8,0.31,95.0,4.7700000000000005,33.0,-0.05548282891046741,0.044677631976284715
1.71,2.59,0.0,11.38,54.0,0.06475000000000009,-0.04549568254224923
0.91,3.88,24.0,12.58,40.0,0.08528829093438939,-0.5800000000000001
11.18,1.56,27.0,5.08,26.0,-0.0061330911994872395,0.030454705063741372
3.12,1.82,79.0,11.1,94.0,-0.02413555129093936,-0.008778148228207883
2.4,2.85,4.0,3.0,9.0,0.0681297251587969,-0.0007548126859582283
10.73,3.83,83.0,1.9100000000000001,84.0,-0.04006311173170651,0.10626311865405924
7.71,2.08,67.0,10.98,38.0,-0.0408954887585411,0.061248896934250396
