x1,qe,vc,x2,vs,diff1,diff2
4.8500000000000005,3.71,46.0,1.9100000000000001,7.0,0.052451131404232854,0.06060970773423069
5.61,0.14,53.0,1.8800000000000001,78.0,-0.07382402912536534,0.04432225393597533
1.76,0.9400000000000001,68.0,12.91,22.0,-0.026791922942926094,-0.9100000000000001
0.09,0.25,96.0,4.47,3.0,-0.00968560520173116,0.015018878061924923
8.6,1.82,46.0,9.91,82.0,-0.027369379622003365,0.0035022605465329093
3.0500000000000003,2.85,92.0,12.67,62.0,-0.011263906522294143,-0.6699999999999999
8.790000000000001,2.66,99.0,4.32,43.0,-0.09979899307433016,0.1542249508041209
7.66,2.1,90.0,8.84,55.0,-0.08959954442316498,0.10351677449676444
2.0100000000000002,3.21,96.0,0.01,99.0,0.015087825023825108,0.07871415367048668
0.76,2.87,69.0,5.22,90.0,0.051460061101567645,-0.02533249490324163
0.33,1.79,96.0,9.06,11.0,0.020924775576113608,0.025189513068392344
6.0,1.84,30.0,9.74,97.0,0.011549957587014603,-0.048512092644505955
11.0,3.87,45.0,0.39,63.0,0.027598901204020976,0.08048661768956616
10.13,0.32,1.0,0.29,60.0,0.008010377987902828,-0.00803668145223746
7.23,3.23,45.0,5.4,6.0,0.0252471066693305,0.0713848041133156
12.85,1.76,68.0,3.59,77.0,-0.8499999999999996,0.1058461414539007
1.35,0.85,44.0,12.27,51.0,-0.005357826381961139,-0.2699999999999996
3.47,1.52,8.0,11.46,41.0,0.03816046602609857,-0.03397645515935288
6.0600000000000005,0.16,82.0,7.45,77.0,-0.12053193975324117,0.05909347402642684
2.13,1.36,86.0,3.64,13.0,-0.035615686216170506,0.06999900435876372
8.870000000000001,1.18,72.0,3.2,97.0,-0.09677974922271915,0.07873100879525152
7.05,2.84,25.0,3.17,69.0,0.047193369547920305,0.0032251593836631898
9.540000000000001,2.5,40.0,10.48,64.0,0.0009059395554249505,0.012455991677081002
4.0600000000000005,2.5300000000000002,21.0,12.32,32.0,0.052530950844966284,-0.3200000000000003
9.41,2.08,86.0,4.0,40.0,-0.09944498420765768,0.13879271728890874
3.46,3.61,18.0,6.890000000000001,7.0,0.09174810443273573,0.015456695730136083
9.83,3.08,26.0,7.930000000000001,66.0,0.04524304650227329,-0.00700223464443539
7.5,1.71,31.0,1.36,89.0,0.00037621145449495685,0.020505091370869977
1.17,0.58,31.0,11.85,81.0,-0.002819616463341168,-0.0660816528842485
11.43,3.5,22.0,8.61,42.0,0.06282476978924123,0.008092491510812039
11.540000000000001,3.49,24.0,6.36,28.0,0.05804259382106558,0.028992052316691108
12.69,3.1,72.0,1.52,8.0,-0.6899999999999995,0.15674339339827204
5.0200000000000005,2.88,55.0,0.23,38.0,0.012931943481056862,0.07100253968249245
6.0600000000000005,2.34,93.0,2.74,68.0,-0.06954955695512055,0.10674746041409922
4.12,3.06,36.0,9.68,60.0,0.04981708313448152,-0.012372362890072708
12.450000000000001,3.71,15.0,11.36,51.0,-0.45000000000000107,-0.020503356714717924
11.75,3.5100000000000002,35.0,2.6,35.0,0.03464849743649978,0.05736103660392011
9.19,2.57,53.0,7.72,8.0,-0.02005113564127292,0.09334169310429274
11.47,3.63,56.0,10.52,59.0,-0.005085209086496789,0.058625103517877974
6.24,0.59,74.0,10.0,88.0,-0.09664576117082735,0.027611592107325222
10.14,1.18,35.0,6.84,48.0,-0.03272609856956521,0.03027138278848618
10.8,0.8,30.0,12.280000000000001,78.0,-0.03656657627729665,-0.28000000000000114
3.72,1.24,28.0,11.41,29.0,0.004985906625277536,0.003161329565292803
10.36,0.86,52.0,2.88,47.0,-0.07753646353077315,0.07911936249208651
6.37,2.64,67.0,6.25,30.0,-0.023091749572289544,0.08198176890125719
8.15,3.86,15.0,5.49,79.0,0.09378418911268938,-0.03084577186965376
1.99,1.41,37.0,8.38,40.0,0.01139395896002271,-0.0034664593928130927
4.0600000000000005,3.6,64.0,10.120000000000001,14.0,0.03174463240753944,0.06697151694710612
8.84,3.39,36.0,5.22,85.0,0.03896647794224961,0.006337960646463081
5.16,0.52,42.0,0.74,33.0,-0.04325328381160887,0.050357548755986414
0.46,1.1400000000000001,91.0,0.74,33.0,-0.0028884588619512153,0.02949413203809126
8.92,1.78,91.0,7.5600000000000005,30.0,-0.11369666808488077,0.14288048424061284
12.200000000000001,1.48,32.0,4.34,50.0,-0.20000000000000107,0.03716879456934041
2.73,3.89,16.0,8.76,27.0,0.10488201788380858,-0.008129815781547478
6.46,2.38,17.0,4.84,76.0,0.04732052576955592,-0.0250784062835141
5.11,0.55,50.0,7.11,90.0,-0.053269454933738025,-0.004709289195501398
6.91,2.18,58.0,6.91,76.0,-0.02707143756441699,0.03259812701617637
4.89,3.0500000000000003,91.0,5.61,18.0,-0.03026194416727801,0.11199052753249017
5.83,2.25,6.0,2.64,52.0,0.06123424045379444,-0.017257942324502284
6.2700000000000005,1.84,3.0,4.82,74.0,0.052795135915326696,-0.04593380202144104
2.15,2.31,100.0,4.5200000000000005,3.0,-0.019249326380752052,0.08922884425298871
7.75,3.67,41.0,9.96,18.0,0.04325100643985014,0.053759624793149996
2.2,0.36,21.0,1.49,16.0,-0.008199357576172073,0.013314312963149888
8.620000000000001,2.89,97.0,2.56,19.0,-0.08722966726515047,0.16743737709918172
7.5,2.15,70.0,0.96,21.0,-0.052416941967972974,0.11277957527447158
3.74,3.44,7.0,3.15,31.0,0.0989834052585934,-0.008609768372189741
4.3500000000000005,0.29,10.0,4.5,46.0,-0.003969933192820463,-0.017434948496832803
11.16,1.55,75.0,11.73,53.0,-0.10777674594570819,0.09899078165845587
8.120000000000001,1.62,90.0,4.68,81.0,-0.10912220806987705,0.10414401953634211
2.44,3.41,40.0,2.87,6.0,0.06724307105973182,0.03639918865273373
11.64,2.24,1.0,12.58,88.0,0.06786455466301078,-0.5800000000000001
0.32,2.0,18.0,9.6,87.0,0.05586545688083372,-0.07717062551910558
6.26,3.99,2.0,1.2,80.0,0.12154486817641885,-0.024090239971341187
12.51,0.37,68.0,1.77,34.0,-0.5099999999999998,0.1350846307852953
5.63,1.79,45.0,0.44,71.0,-0.010764493826502353,0.05152861662964886
2.31,2.31,16.0,0.04,67.0,0.056895559502711635,0.01092103440922667
4.09,2.8000000000000003,41.0,0.91,84.0,0.03556403326252333,0.026823228300067115
8.19,2.31,39.0,1.09,41.0,0.0024255277404847675,0.05621929004850368
4.41,1.6,97.0,11.69,4.0,-0.07675557290526847,0.12191472663011282
4.47,3.77,27.0,7.23,35.0,0.08197156563225327,0.006587231841187702
11.13,2.5500000000000003,45.0,11.63,64.0,-0.01411238342651977,0.025527145636635495
2.85,3.35,93.0,12.99,91.0,0.006505074147959977,-0.9900000000000002
12.27,1.59,13.0,3.33,29.0,-0.2699999999999996,0.01193297472862076
11.540000000000001,3.21,14.0,12.02,6.0,0.07054285754662715,-0.019999999999999574
12.8,1.75,2.0,4.7700000000000005,59.0,-0.8000000000000007,-0.03571169233468563
0.43,2.11,5.0,10.11,46.0,0.06381402784475992,-0.04346190271150796
5.46,1.94,0.0,4.14,99.0,0.06062499999999993,-0.0627092179237625
4.41,1.97,32.0,0.1,53.0,0.01951603067894414,0.03640247878811806
5.47,2.5500000000000003,49.0,1.81,71.0,0.00803532816958441,0.04165687656263861
5.01,3.5300000000000002,39.0,7.18,19.0,0.0556026309232136,0.03892916264502855
2.34,2.83,48.0,5.08,57.0,0.042339025794858376,0.0061450019273854295
6.84,2.06,43.0,12.96,8.0,-0.0058970808360028215,-0.9600000000000009
12.58,2.5,57.0,1.48,4.0,-0.5800000000000001,0.12456170490323859
10.49,1.48,22.0,10.67,3.0,0.0017143094020415361,0.041472194941125196
7.73,1.79,78.0,11.200000000000001,31.0,-0.07925301317954414,0.10234786688518938
9.290000000000001,2.0100000000000002,26.0,3.65,93.0,0.013265625468298126,-0.0059366767751485305
7.8100000000000005,0.39,69.0,4.3100000000000005,52.0,-0.10791343677817444,0.08577993532043138
4.29,2.14,63.0,6.6000000000000005,1.0,-0.014610155028023541,0.08061047529268972
5.03,3.43,4.0,9.61,69.0,0.10155237655806193,-0.06107414048327087
6.21,3.02,15.0,4.95,92.0,0.07094600035503529,-0.040338625838196585
4.61,0.48,58.0,11.06,91.0,-0.06256699178309422,-0.01723444298549559
9.27,2.12,45.0,1.49,62.0,-0.01933656743101686,0.06164842764781264
4.44,0.62,67.0,7.32,33.0,-0.06851923073364308,0.05959489174304888
2.19,3.52,25.0,10.56,7.0,0.08664968014759822,0.016464587120033514
7.63,0.01,81.0,6.88,70.0,-0.13888689012002242,0.08101381165109789
1.71,1.93,64.0,3.23,73.0,0.007944849347409688,0.011392907212967707
6.98,0.67,95.0,2.99,48.0,-0.1351660791246152,0.12912494290895093
9.96,2.47,57.0,11.66,1.0,-0.03514377413018899,0.11116244749920057
3.69,3.59,43.0,4.68,30.0,0.060351550544750054,0.03173007794365201
11.93,3.22,22.0,6.76,51.0,0.05307992589834676,0.006150875790795318
8.28,0.22,71.0,8.26,24.0,-0.1203482993222984,0.10513402156137808
10.44,1.08,96.0,8.81,55.0,-0.15937301534672166,0.1411612517118943
7.24,0.39,46.0,11.6,6.0,-0.06499680199815572,0.07061458442073665
10.77,0.61,82.0,8.13,88.0,-0.14854605503500196,0.08840255879473524
1.01,1.71,5.0,1.05,69.0,0.05025815279245127,-0.0187779548816831
5.63,1.99,77.0,9.31,58.0,-0.05173848409355042,0.05827325058288935
0.75,0.5700000000000001,22.0,8.91,6.0,0.005881305784852797,0.006356644952202117
6.87,1.24,33.0,9.4,53.0,-0.015279448386300132,0.003215379908743543
12.200000000000001,2.22,92.0,11.16,11.0,-0.20000000000000107,0.18822650399784457
6.94,3.8200000000000003,18.0,11.85,90.0,0.08964260311127692,-0.0668525897764436
4.0600000000000005,1.43,58.0,9.03,18.0,-0.02822693292281464,0.05585815304741537
12.700000000000001,2.48,57.0,5.28,9.0,-0.7000000000000011,0.12021091682251317
3.7600000000000002,0.03,64.0,10.57,36.0,-0.07623022898811183,0.04016237614437301
10.61,3.8200000000000003,66.0,4.2,11.0,-0.014941239644770121,0.12717111676627812
8.03,0.35000000000000003,64.0,11.77,54.0,-0.10205019840734852,0.054665465129508206
5.48,3.98,12.0,8.18,5.0,0.10673271436276544,0.01325653319689657
5.55,1.84,48.0,3.38,62.0,-0.013133441742295027,0.03487931971851799
4.36,0.41000000000000003,40.0,12.57,98.0,-0.03927119086362563,-0.5700000000000003
0.27,3.33,20.0,10.25,35.0,0.09701382064264985,-0.027421000822942077
4.67,2.5100000000000002,79.0,10.47,10.0,-0.028101791982933833,0.0962438688886138
10.53,3.18,83.0,1.71,53.0,-0.06868401089608156,0.1456706255468776
6.36,2.35,43.0,4.65,13.0,0.005646275160600567,0.05901818960951921
9.69,3.41,46.0,4.93,12.0,0.017027965528697564,0.08121324518148842
10.26,2.5,60.0,4.4,75.0,-0.041869382466767746,0.07051225079806223
11.44,2.57,62.0,0.21,92.0,-0.05060670067223505,0.1159138174765221
5.13,0.05,36.0,8.870000000000001,38.0,-0.04927620664576704,0.015333978187067387
1.08,1.06,82.0,1.73,89.0,-0.01988858426879392,0.016101080655672284
0.33,1.2,72.0,2.16,98.0,0.01142555198762868,-0.018617797590667173
9.5,0.74,60.0,0.38,35.0,-0.09217665258393382,0.10781995756644996
4.95,2.5500000000000003,96.0,8.81,49.0,-0.0534422997189683,0.08720663425746089
1.87,1.68,44.0,10.290000000000001,64.0,0.014819782913444435,-0.026360528446748077
8.290000000000001,2.87,37.0,9.120000000000001,48.0,0.02305885763324511,0.021349351024579022
5.0600000000000005,1.61,31.0,12.61,86.0,0.006715048465086859,-0.6099999999999994
2.94,1.99,60.0,4.72,88.0,-0.002100100910694458,0.004516538374618406
4.93,2.62,56.0,4.07,0.0,0.004146030561950731,0.07774528225704991
11.57,0.9500000000000001,50.0,5.21,23.0,-0.07643256694685974,0.08946823905864143
1.84,1.6600000000000001,79.0,9.66,71.0,-0.014963739671087328,-0.0022533193131391016
4.75,3.0100000000000002,74.0,1.12,32.0,-0.006701414185562804,0.08993554929593817
7.67,0.19,58.0,4.5,0.0,-0.094146976100415,0.09977546646699675
12.870000000000001,2.1,88.0,5.15,85.0,-0.870000000000001,0.135627700094747
2.5,0.6900000000000001,43.0,2.7600000000000002,25.0,-0.02084179339234815,0.029302106174423415
1.57,0.15,27.0,3.74,72.0,-0.016401433102530616,-0.02241402767970735
2.27,0.36,61.0,12.08,13.0,-0.045899136632237436,-0.08000000000000007
4.21,3.61,56.0,6.91,74.0,0.040824442827464225,0.011347971810175217
10.950000000000001,2.91,23.0,12.38,66.0,0.043322462286568,-0.3800000000000008
3.97,2.9,98.0,10.01,46.0,-0.03117425180866018,0.07599294252081101
1.36,1.94,96.0,3.02,28.0,-0.00922709504128627,0.05445938510457271
2.89,3.77,28.0,0.29,77.0,0.08783738911687111,0.017051328682587685
1.6300000000000001,2.02,49.0,2.98,35.0,0.023882461786860487,0.020471323253935303
1.08,2.11,27.0,5.33,3.0,0.04820596667695565,0.015758139012266525
7.11,3.2,60.0,0.14,4.0,7.785400437221313e-06,0.0994493502688445
10.02,0.04,21.0,6.1000000000000005,89.0,-0.04025460864821717,-0.027152398925939458
10.88,2.35,79.0,4.8500000000000005,36.0,-0.0890908978806575,0.1372444128257122
5.09,1.75,23.0,5.71,43.0,0.022220633427616043,0.0003919195759243266
0.11,1.17,77.0,10.790000000000001,33.0,0.019892043733211226,-0.016516895729337122
1.48,3.7600000000000002,60.0,4.8100000000000005,35.0,0.0713325370697464,0.02269110255543616
9.6,2.11,23.0,9.27,10.0,0.021373400602456627,0.035065283435782746
3.81,0.85,8.0,9.32,56.0,0.01679214135446383,-0.04358155267022212
4.33,1.6,48.0,8.55,22.0,-0.012381255770463895,0.042209082729430136
7.7,3.84,39.0,0.76,33.0,0.05224742852496078,0.05870513614558215
12.84,0.41000000000000003,47.0,8.17,31.0,-0.8399999999999999,0.0771251925710228
9.66,2.5100000000000002,98.0,9.53,2.0,-0.11138010712138957,0.18732877142079296
4.38,0.46,65.0,2.24,27.0,-0.07030417641604192,0.07160817527767405
1.87,0.09,47.0,9.31,99.0,-0.037156640128951146,-0.05449041179335623
0.99,3.5700000000000003,78.0,3.0300000000000002,22.0,0.06229857322161192,0.03800386173126835
3.69,0.32,100.0,0.14,48.0,-0.1091637645121768,0.11165183616355806
4.0200000000000005,1.9100000000000001,13.0,5.88,22.0,0.04335306873222944,-0.00029260120987562033
2.06,0.29,20.0,3.81,33.0,-0.008859058495704453,-0.0022240019048704873
7.17,0.67,79.0,5.63,54.0,-0.11076052166745853,0.09098376854015466
2.29,3.09,69.0,0.3,22.0,0.031081073567914785,0.06174799250952823
0.01,1.8800000000000001,75.0,0.1,94.0,0.05013081055926796,0.0021425859166497863
9.8,0.7000000000000001,44.0,1.79,85.0,-0.06407264769114995,0.05002099058884868
1.5,1.42,23.0,7.45,81.0,0.02669112791458672,-0.05120906975544681
7.16,2.92,36.0,11.69,1.0,0.03097898181575154,0.0592661912601784
11.3,0.96,76.0,3.8200000000000003,54.0,-0.12921561366708545,0.1255064145013498
0.81,3.12,90.0,9.040000000000001,69.0,0.04615685427043181,-0.01276070887974079
10.200000000000001,2.32,4.0,11.84,87.0,0.06450302981430944,-0.08537177185579381
1.67,1.98,35.0,9.09,32.0,0.03346492331490292,-0.0015977390587860185
10.21,1.83,14.0,0.56,10.0,0.029208554579108537,0.025633812274539758
11.81,2.22,37.0,0.14,79.0,-0.01007866927308676,0.06913399016141114
6.04,4.0,85.0,6.84,36.0,-0.005532230879489397,0.10097145435679078
3.86,0.01,29.0,0.7000000000000001,36.0,-0.03521606782896969,0.0259479455964009
4.32,1.77,18.0,6.79,34.0,0.03188669968518898,-0.004213110399906128
6.12,2.94,81.0,6.57,32.0,-0.03319406877326525,0.09917070149195872
1.01,3.72,28.0,5.18,75.0,0.09824114607387124,-0.034830224413579636
4.98,1.8900000000000001,60.0,2.74,67.0,-0.02451894173109448,0.04866707772962986
6.59,2.7,5.0,1.56,74.0,0.07632962674149013,-0.02071834302683717
12.19,2.86,1.0,10.040000000000001,32.0,-0.1899999999999995,-0.0294727614779422
7.390000000000001,2.2800000000000002,5.0,6.69,0.0,0.06273682067231423,0.008531156602085588
5.92,0.25,13.0,5.89,69.0,-0.011946498690031504,-0.03250937567441614
1.56,3.66,33.0,1.95,88.0,0.08825292516165684,-0.01186383565991056
1.81,1.49,27.0,3.59,57.0,0.023785010147796104,-0.010872610562481455
0.15,1.56,7.0,6.05,50.0,0.04692914190166714,-0.03643299534791211
1.3900000000000001,3.69,47.0,8.76,89.0,0.08018412101560757,-0.046590323987800275
11.01,1.61,82.0,6.43,52.0,-0.11927975214880249,0.12772068259416614
5.42,3.74,51.0,10.88,29.0,0.04252163039063728,0.04457525288513153
6.04,1.53,94.0,11.74,69.0,-0.09599753026697488,0.06924443262861857
8.52,1.43,84.0,10.66,69.0,-0.1080672598415866,0.08173181961496212
0.79,0.22,100.0,7.58,26.0,-0.0478217690578534,0.03145055341963676
4.33,0.43,58.0,3.67,52.0,-0.06172401058749699,0.04366878497545423
10.88,3.79,44.0,12.8,3.0,0.027671485226667514,-0.8000000000000007
8.21,1.71,4.0,11.53,53.0,0.04626414289935887,-0.04899614046124512
9.09,2.97,40.0,9.35,46.0,0.01740234448180722,0.031453678023058984
3.45,1.85,54.0,5.2,85.0,-0.004853257747289508,0.002065893094011173
6.0600000000000005,1.99,37.0,4.79,56.0,0.005248198868510023,0.01861378370279443
6.43,1.31,57.0,1.41,90.0,-0.049225079825556683,0.05626125261388948
7.41,2.71,63.0,1.96,49.0,-0.022415231962614968,0.08535226290762221
9.6,3.42,46.0,0.43,12.0,0.017755176235079162,0.0865819469343087
2.63,0.64,37.0,4.8,43.0,-0.01744013299533842,0.007925653655598275
0.66,1.32,68.0,1.21,58.0,0.006635818837241514,0.014702287004710435
12.58,0.61,30.0,2.96,62.0,-0.5800000000000001,0.03295101179501758
2.8000000000000003,1.24,55.0,12.530000000000001,14.0,-0.01867419923587077,-0.5300000000000011
3.0700000000000003,3.89,34.0,7.24,37.0,0.08407547256181624,0.006620778692218998
12.22,1.35,83.0,8.32,1.0,-0.22000000000000064,0.17940221523799593
10.08,1.7,19.0,12.49,98.0,0.015408634871684868,-0.4900000000000002
10.86,2.12,4.0,8.790000000000001,37.0,0.058000380469044543,-0.025994459551679228
6.69,0.72,31.0,8.97,90.0,-0.02756182112252681,-0.03414381842845593
6.01,3.62,99.0,10.94,26.0,-0.03832086098441945,0.12425388847824514
5.47,1.18,29.0,10.83,82.0,-0.0055051319694738865,-0.041878126202639976
4.07,2.54,52.0,0.59,4.0,0.013753283513258552,0.06469096741235791
2.48,0.06,38.0,10.06,6.0,-0.03539260805409672,0.03118205577147748
8.07,1.11,86.0,12.13,95.0,-0.11744634677700816,-0.13000000000000078
8.86,1.06,66.0,6.61,99.0,-0.08934829416369716,0.04249515560392325
5.36,0.37,14.0,5.3,99.0,-0.008687001807632377,-0.05081101130144816
3.09,0.5,80.0,0.37,88.0,-0.07175352385465317,0.06937401685128886
0.01,0.59,23.0,8.85,85.0,0.01650903400067854,-0.07650958187883461
4.3500000000000005,1.44,61.0,3.21,47.0,-0.03435852994524602,0.0527785728471164
12.73,1.33,58.0,9.3,91.0,-0.7300000000000004,0.04207050088609776
3.21,2.47,66.0,4.8500000000000005,53.0,0.003263233815055777,0.03739761702778299
1.93,2.75,68.0,10.870000000000001,91.0,0.026690434715897382,-0.03423387392635391
11.88,0.51,6.0,11.370000000000001,64.0,0.0030114149118105615,-0.05443114082538436
2.14,1.54,46.0,11.81,95.0,0.006037676500589839,-0.05977690076201014
9.790000000000001,1.76,24.0,4.79,68.0,0.008056877716660082,0.00044379805768990366
4.92,2.98,73.0,9.21,40.0,-0.00803474613379862,0.06311855633637009
5.8500000000000005,3.52,48.0,4.39,22.0,0.03732394714701659,0.05833893703039461
2.0300000000000002,3.3200000000000003,59.0,8.92,9.0,0.05088264787548402,0.044782717547992235
10.01,2.0100000000000002,2.0,6.45,93.0,0.05885186958245647,-0.06964337473122839
9.08,2.38,40.0,3.73,83.0,-0.0009556123919534087,0.02515055651237663
4.5600000000000005,1.6,42.0,10.92,28.0,-0.006036087776529087,0.02708487730817133
8.5,0.11,91.0,7.04,71.0,-0.16158832135298518,0.10514447460014864
5.62,2.86,76.0,10.31,54.0,-0.023115001001413837,0.058113674671311344
5.53,2.56,6.0,5.76,8.0,0.07115320844808792,0.002874284828349616
7.68,1.51,7.0,9.28,90.0,0.03504932001348937,-0.07335578869933812
6.63,3.3000000000000003,100.0,7.9,100.0,-0.057455049893971655,0.07219634641889883
4.53,1.7,26.0,10.9,99.0,0.018503513825964824,-0.0673258713135727
0.22,1.19,83.0,12.48,74.0,0.012510178935679767,-0.4800000000000004
12.94,3.37,45.0,1.85,56.0,-0.9399999999999995,0.07713874111735541
0.0,1.54,67.0,8.03,14.0,0.042514236036458604,-0.0038057243208200475
10.38,1.57,9.0,5.38,95.0,0.030926376849510717,-0.0505478657084204
2.24,1.79,3.0,8.71,22.0,0.053114685061017575,-0.017440506419747592
0.08,0.8,11.0,12.82,9.0,0.02292194681514935,-0.8200000000000003
11.64,0.04,29.0,2.4,50.0,-0.06050740034785029,0.037376708661007285
12.07,3.66,28.0,0.07,20.0,-0.07000000000000028,0.05896856555362523
2.93,1.83,29.0,7.65,19.0,0.026093464769433083,0.014732625823440593
6.98,0.59,24.0,5.0,36.0,-0.02116196780158308,0.014395544170466401
12.82,0.54,64.0,12.040000000000001,64.0,-0.8200000000000003,-0.040000000000000924
2.0300000000000002,2.56,50.0,4.8,90.0,0.03528234614258352,-0.016655587160557594
8.17,0.24,30.0,7.49,62.0,-0.04601794280000959,0.0004164001590263311
3.5300000000000002,0.99,30.0,3.99,46.0,-0.004279862784494437,0.006480985507087755
3.5500000000000003,2.41,89.0,10.49,21.0,-0.02927612132058366,0.08307563639779048
1.6400000000000001,2.65,79.0,11.06,42.0,0.019394477436546653,0.0199347156897538
1.23,3.09,61.0,1.22,54.0,0.05381932645416443,0.0244655262120399
8.08,1.28,61.0,7.5200000000000005,2.0,-0.0681425456385405,0.10619371653751308
6.0200000000000005,1.48,66.0,8.15,18.0,-0.054729011334438304,0.08464860452575351
9.51,3.93,47.0,1.31,87.0,0.032148454237173496,0.05927288022879762
11.39,1.35,59.0,2.0,65.0,-0.08203764563042881,0.09493586326486803
9.77,3.04,59.0,12.64,59.0,-0.020200527218705133,-0.6400000000000006
8.39,3.63,5.0,10.47,73.0,0.10435769075086476,-0.0645934007408524
0.31,1.8,34.0,9.34,34.0,0.04400680245107225,-0.019810864164711006
6.28,2.86,11.0,3.24,81.0,0.07209693424150831,-0.02813600969017216
7.140000000000001,0.53,35.0,8.55,6.0,-0.04180350437742586,0.05278931264199649
1.47,2.63,52.0,4.3,0.0,0.042499270610067974,0.039969709450239144
4.91,3.99,1.0,6.17,63.0,0.12329393433057945,-0.047406430316819126
2.94,3.6,38.0,11.66,67.0,0.0715302495095207,-0.03023317010235793
1.8,0.31,95.0,4.7700000000000005,33.0,-0.0691989557299213,0.055525319696688946
1.71,2.59,0.0,11.38,54.0,0.0809375000000001,-0.05685536489652776
0.91,3.88,24.0,12.58,40.0,0.10652945119227042,-0.5800000000000001
11.18,1.56,27.0,5.08,26.0,-0.007664430017255697,0.038057675585274175
3.12,1.82,79.0,11.1,94.0,-0.030127268107641214,-0.011051779693053376
2.4,2.85,4.0,3.0,9.0,0.08515535790179207,-0.0009299214782099163
10.73,3.83,83.0,1.9100000000000001,84.0,-0.050039243302716585,0.13262673040795914
7.71,2.08,67.0,10.98,38.0,-0.051080795998164064,0.07647047179248112
