x1,qe,vc,x2,vs,diff1,diff2
10.36,0.86,52.0,2.88,47.0,-0.031061650028535226,0.03178259544059925
6.37,2.64,67.0,6.25,30.0,-0.009259713243991996,0.03285703888012392
8.15,3.86,15.0,5.49,79.0,0.03753210603925616,-0.012394596767783206
1.99,1.41,37.0,8.38,40.0,0.004568778451650157,-0.0014098046701853661
4.0600000000000005,3.6,64.0,10.120000000000001,14.0,0.012735607507710078,0.026718867837125515
8.84,3.39,36.0,5.22,85.0,0.015604268113019515,0.0025043413700771566
5.16,0.52,42.0,0.74,33.0,-0.017331368111729972,0.02023870386562443
0.46,1.1400000000000001,91.0,0.74,33.0,-0.0011699580995429004,0.011847535753381266
8.92,1.78,91.0,7.5600000000000005,30.0,-0.04560900619442698,0.05744170033891294
12.200000000000001,1.48,32.0,4.34,50.0,-0.20000000000000107,0.014900400230652977
2.73,3.89,16.0,8.76,27.0,0.04199056118781508,-0.0033284204181285304
6.46,2.38,17.0,4.84,76.0,0.01894005988138403,-0.010071271014592043
5.11,0.55,50.0,7.11,90.0,-0.021352084650363423,-0.0017982192043977108
6.91,2.18,58.0,6.91,76.0,-0.01085099984758564,0.013101663186157353
4.89,3.0500000000000003,91.0,5.61,18.0,-0.012151565158622368,0.04490543754617349
5.83,2.25,6.0,2.64,52.0,0.024499388545136114,-0.0069249079362023735
6.2700000000000005,1.84,3.0,4.82,74.0,0.021120421740272732,-0.018407345159275224
2.15,2.31,100.0,4.5200000000000005,3.0,-0.007749098604242999,0.03579223796296471
7.75,3.67,41.0,9.96,18.0,0.0173242621014964,0.021461963384531657
2.2,0.36,21.0,1.49,16.0,-0.0032841007710837644,0.005337697597079805
8.620000000000001,2.89,97.0,2.56,19.0,-0.03500023288214393,0.06722806976911011
7.5,2.15,70.0,0.96,21.0,-0.021017114831659356,0.04525647712631797
3.74,3.44,7.0,3.15,31.0,0.039606716085390126,-0.0034733343456871957
4.3500000000000005,0.29,10.0,4.5,46.0,-0.0015886872538359853,-0.006979648795669036
11.16,1.55,75.0,11.73,53.0,-0.04320166238433032,0.03980673030786086
8.120000000000001,1.62,90.0,4.68,81.0,-0.04377857760405668,0.041989259892363684
2.44,3.41,40.0,2.87,6.0,0.02696140621519527,0.01443438676283737
11.64,2.24,1.0,12.58,88.0,0.027146566784658432,-0.5800000000000001
0.32,2.0,18.0,9.6,87.0,0.022410325793887242,-0.03103448819378407
6.26,3.99,2.0,1.2,80.0,0.04862157435860226,-0.009676472611408915
12.51,0.37,68.0,1.77,34.0,-0.5099999999999998,0.05429732772066442
5.63,1.79,45.0,0.44,71.0,-0.00431345813063011,0.020727465281511204
2.31,2.31,16.0,0.04,67.0,0.022780559104734976,0.004389084434866734
4.09,2.8000000000000003,41.0,0.91,84.0,0.014252601623216954,0.01071960045953324
8.19,2.31,39.0,1.09,41.0,0.0009714507248972382,0.022526158194051904
4.41,1.6,97.0,11.69,4.0,-0.030835790030872445,0.049035323465238534
4.47,3.77,27.0,7.23,35.0,0.03282772046491367,0.0025585812005246567
11.13,2.5500000000000003,45.0,11.63,64.0,-0.005652094815378206,0.010234099584012668
2.85,3.35,93.0,12.99,91.0,0.0026154684035373243,-0.9900000000000002
12.27,1.59,13.0,3.33,29.0,-0.2699999999999996,0.004770845853131256
11.540000000000001,3.21,14.0,12.02,6.0,0.028228030053018216,-0.019999999999999574
12.8,1.75,2.0,4.7700000000000005,59.0,-0.8000000000000007,-0.014304900211972615
0.43,2.11,5.0,10.11,46.0,0.025543263371546776,-0.017431271678223226
5.46,1.94,0.0,4.14,99.0,0.024250000000000327,-0.02514111490604609
4.41,1.97,32.0,0.1,53.0,0.007817554546699412,0.014644824127838171
5.47,2.5500000000000003,49.0,1.81,71.0,0.0032204434962359585,0.01669117971998002
5.01,3.5300000000000002,39.0,7.18,19.0,0.02227729575198012,0.01550454837948756
2.34,2.83,48.0,5.08,57.0,0.016985237451908386,0.0023621698151261583
6.84,2.06,43.0,12.96,8.0,-0.0023624695611959012,-0.9600000000000009
12.58,2.5,57.0,1.48,4.0,-0.5800000000000001,0.04989021614307232
10.49,1.48,22.0,10.67,3.0,0.0006861604470831395,0.016588718597310148
7.73,1.79,78.0,11.200000000000001,31.0,-0.03178480834683661,0.041123903898691694
9.290000000000001,2.0100000000000002,26.0,3.65,93.0,0.005310492652604637,-0.0023885580304354725
7.8100000000000005,0.39,69.0,4.3100000000000005,52.0,-0.04326563983097298,0.03455241871303549
4.29,2.14,63.0,6.6000000000000005,1.0,-0.005860745272699752,0.03227808257382758
5.03,3.43,4.0,9.61,69.0,0.04062771101107998,-0.02446866385188784
6.21,3.02,15.0,4.95,92.0,0.028394372816732627,-0.016198640435285405
4.61,0.48,58.0,11.06,91.0,-0.025090397003053155,-0.006775578995659615
9.27,2.12,45.0,1.49,62.0,-0.007745351092939501,0.024738936173724246
4.44,0.62,67.0,7.32,33.0,-0.02748971696416902,0.02401546656321596
2.19,3.52,25.0,10.56,7.0,0.03471427538730332,0.006478323045106649
7.63,0.01,81.0,6.88,70.0,-0.05570818438162206,0.03275256241878033
1.71,1.93,64.0,3.23,73.0,0.003192512657846258,0.004536843891472131
6.98,0.67,95.0,2.99,48.0,-0.0542495935005487,0.05208241549332282
9.96,2.47,57.0,11.66,1.0,-0.014081336393068966,0.044513198163180334
3.69,3.59,43.0,4.68,30.0,0.02419110077224751,0.012599705632560187
11.93,3.22,22.0,6.76,51.0,0.021244636443221054,0.0024373204755727684
8.28,0.22,71.0,8.26,24.0,-0.04825108510839193,0.04229347534406891
10.44,1.08,96.0,8.81,55.0,-0.06392746776005609,0.05686955528433124
7.24,0.39,46.0,11.6,6.0,-0.026040484802659414,0.028331670336470438
10.77,0.61,82.0,8.13,88.0,-0.059558096384664694,0.035691084217754465
1.01,1.71,5.0,1.05,69.0,0.02011253153439907,-0.007553389516071984
5.63,1.99,77.0,9.31,58.0,-0.02075851309138077,0.02345604416133895
0.75,0.5700000000000001,22.0,8.91,6.0,0.002358116248083575,0.002531741113433128
6.87,1.24,33.0,9.4,53.0,-0.006118998022220268,0.0013016142284882903
12.200000000000001,2.22,92.0,11.16,11.0,-0.20000000000000107,0.07556133758457406
6.94,3.8200000000000003,18.0,11.85,90.0,0.035879942796651854,-0.0268195301846621
4.0600000000000005,1.43,58.0,9.03,18.0,-0.011321301059132871,0.02241049245696658
12.700000000000001,2.48,57.0,5.28,9.0,-0.7000000000000011,0.048152343214194815
3.7600000000000002,0.03,64.0,10.57,36.0,-0.030586925706274304,0.016262883055992106
10.61,3.8200000000000003,66.0,4.2,11.0,-0.005987854813589877,0.05090384063079334
8.03,0.35000000000000003,64.0,11.77,54.0,-0.040906788281914075,0.022055609614266558
5.48,3.98,12.0,8.18,5.0,0.04271351159259673,0.005262305112825771
5.55,1.84,48.0,3.38,62.0,-0.0052634190773863665,0.01399377306199412
4.36,0.41000000000000003,40.0,12.57,98.0,-0.015736752790875386,-0.5700000000000003
0.27,3.33,20.0,10.25,35.0,0.038935327630858496,-0.011223903120944456
4.67,2.5100000000000002,79.0,10.47,10.0,-0.011279309970122497,0.03858014151068545
10.53,3.18,83.0,1.71,53.0,-0.027539602144489805,0.05850853181383475
6.36,2.35,43.0,4.65,13.0,0.0022621201710233407,0.023606718430548845
9.69,3.41,46.0,4.93,12.0,0.006820619833758812,0.0324746566708507
10.26,2.5,60.0,4.4,75.0,-0.016777197500127627,0.028310776288071438
11.44,2.57,62.0,0.21,92.0,-0.020277509991622367,0.046825086292536205
5.13,0.05,36.0,8.870000000000001,38.0,-0.01973992424872062,0.0061961163433306155
1.08,1.06,82.0,1.73,89.0,-0.008014586495160625,0.006578464201104195
0.33,1.2,72.0,2.16,98.0,0.004623558832528518,-0.007575544507364196
9.5,0.74,60.0,0.38,35.0,-0.03693811644151879,0.043370613201118624
4.95,2.5500000000000003,96.0,8.81,49.0,-0.02146365189670174,0.03508263968585368
1.87,1.68,44.0,10.290000000000001,64.0,0.005945767628299237,-0.010589650275155904
8.290000000000001,2.87,37.0,9.120000000000001,48.0,0.009234649359376235,0.008523926331331921
5.0600000000000005,1.61,31.0,12.61,86.0,0.0026894891064896953,-0.6099999999999994
2.94,1.99,60.0,4.72,88.0,-0.0008427976313560848,0.0018155395624983584
4.93,2.62,56.0,4.07,0.0,0.0016623337638206337,0.03109028494049504
11.57,0.9500000000000001,50.0,5.21,23.0,-0.030615230501913615,0.035888488732060964
1.84,1.6600000000000001,79.0,9.66,71.0,-0.006018258553244227,-0.0008370273140609896
4.75,3.0100000000000002,74.0,1.12,32.0,-0.0026891041155989726,0.03604131251192899
7.67,0.19,58.0,4.5,0.0,-0.037732957750322704,0.040058508945612026
12.870000000000001,2.1,88.0,5.15,85.0,-0.870000000000001,0.05458732338093686
2.5,0.6900000000000001,43.0,2.7600000000000002,25.0,-0.008358020105838193,0.011771633395922798
1.57,0.15,27.0,3.74,72.0,-0.00657386209612465,-0.00895474487802872
2.27,0.36,61.0,12.08,13.0,-0.018429703592008906,-0.08000000000000007
4.21,3.61,56.0,6.91,74.0,0.01637147749033563,0.00446210791472712
10.950000000000001,2.91,23.0,12.38,66.0,0.017340267170650847,-0.3800000000000008
3.97,2.9,98.0,10.01,46.0,-0.012527334725462858,0.03053277029974666
1.36,1.94,96.0,3.02,28.0,-0.003719391389567006,0.02185692509436077
2.89,3.77,28.0,0.29,77.0,0.03518883701966624,0.006758878446076644
1.6300000000000001,2.02,49.0,2.98,35.0,0.009587253842558319,0.008128110601936633
1.08,2.11,27.0,5.33,3.0,0.019328884193103413,0.006211292859039652
7.11,3.2,60.0,0.14,4.0,3.120731151717848e-06,0.039797075422834255
10.02,0.04,21.0,6.1000000000000005,89.0,-0.01611186812877463,-0.010859301340079064
10.88,2.35,79.0,4.8500000000000005,36.0,-0.03571654879005237,0.055099732081743014
5.09,1.75,23.0,5.71,43.0,0.008896740495641708,0.00013995655704057697
0.11,1.17,77.0,10.790000000000001,33.0,0.008123485891088272,-0.006931621635231977
1.48,3.7600000000000002,60.0,4.8100000000000005,35.0,0.02866355079230165,0.00882462563140951
9.6,2.11,23.0,9.27,10.0,0.008555307338721008,0.014016387469862224
3.81,0.85,8.0,9.32,56.0,0.006719434864193019,-0.017452777796902907
4.33,1.6,48.0,8.55,22.0,-0.0049632221307236435,0.01691098685979142
7.7,3.84,39.0,0.76,33.0,0.020926468834220557,0.02346816902833959
12.84,0.41000000000000003,47.0,8.17,31.0,-0.8399999999999999,0.030956607672019132
9.66,2.5100000000000002,98.0,9.53,2.0,-0.04468413989786768,0.07519771512104967
4.38,0.46,65.0,2.24,27.0,-0.02820388843207411,0.028831598467797814
1.87,0.09,47.0,9.31,99.0,-0.014910787565532546,-0.02173321510303694
0.99,3.5700000000000003,78.0,3.0300000000000002,22.0,0.02510008208529735,0.014853916045971527
3.69,0.32,100.0,0.14,48.0,-0.0438802222110688,0.04531893248436511
4.0200000000000005,1.9100000000000001,13.0,5.88,22.0,0.017351742775949752,-0.0001380786851647997
2.06,0.29,20.0,3.81,33.0,-0.003548258025974249,-0.0008810462952490994
7.17,0.67,79.0,5.63,54.0,-0.04442723336299359,0.03667798515731402
2.29,3.09,69.0,0.3,22.0,0.012485431059933383,0.02463828707129123
0.01,1.8800000000000001,75.0,0.1,94.0,0.02084458500976212,-0.0004199667884988295
9.8,0.7000000000000001,44.0,1.79,85.0,-0.025662886696656173,0.020135121282952806
1.5,1.42,23.0,7.45,81.0,0.010695173899868626,-0.020549455375571846
7.16,2.92,36.0,11.69,1.0,0.012407208619981347,0.02367561587672995
11.3,0.96,76.0,3.8200000000000003,54.0,-0.051796117455849,0.05048658904192882
0.81,3.12,90.0,9.040000000000001,69.0,0.018633741961699313,-0.0054469295675065865
10.200000000000001,2.32,4.0,11.84,87.0,0.025804237008685504,-0.034195295213622856
1.67,1.98,35.0,9.09,32.0,0.013419809355380341,-0.0007067827438760332
10.21,1.83,14.0,0.56,10.0,0.011688217913325971,0.010250298815077996
11.81,2.22,37.0,0.14,79.0,-0.004035538196557553,0.02790912595776568
6.04,4.0,85.0,6.84,36.0,-0.0022200716254721087,0.04042887231556502
3.86,0.01,29.0,0.7000000000000001,36.0,-0.014105964723318376,0.010438961311543427
4.32,1.77,18.0,6.79,34.0,0.012765018524327765,-0.001706913263610943
6.12,2.94,81.0,6.57,32.0,-0.013318450045384012,0.039772886207981806
1.01,3.72,28.0,5.18,75.0,0.0393968852143598,-0.014151747639377987
4.98,1.8900000000000001,60.0,2.74,67.0,-0.009832333299592655,0.019553004232977234
6.59,2.7,5.0,1.56,74.0,0.030537410900301154,-0.0083215152798215
12.19,2.86,1.0,10.040000000000001,32.0,-0.1899999999999995,-0.01179655726010509
7.390000000000001,2.2800000000000002,5.0,6.69,0.0,0.025099046955490145,0.0034038349343648022
5.92,0.25,13.0,5.89,69.0,-0.0047809943531742505,-0.013016320571991535
1.56,3.66,33.0,1.95,88.0,0.03538750442044969,-0.004930480351851507
1.81,1.49,27.0,3.59,57.0,0.009531853367368281,-0.004390741394550979
0.15,1.56,7.0,6.05,50.0,0.018801406026713124,-0.014644663498700972
1.3900000000000001,3.69,47.0,8.76,89.0,0.032191987289793556,-0.018896680326275117
11.01,1.61,82.0,6.43,52.0,-0.0478227500937809,0.0513586016422698
5.42,3.74,51.0,10.88,29.0,0.017043527309370532,0.01776788566831833
6.04,1.53,94.0,11.74,69.0,-0.03853727159153841,0.02799998033272111
8.52,1.43,84.0,10.66,69.0,-0.04334390965659374,0.0329587764241559
0.79,0.22,100.0,7.58,26.0,-0.019333653364050907,0.012995225136908317
4.33,0.43,58.0,3.67,52.0,-0.024754355509521986,0.017619028250408064
10.88,3.79,44.0,12.8,3.0,0.011082429894662127,-0.8000000000000007
8.21,1.71,4.0,11.53,53.0,0.018508075962165194,-0.01961764236674135
9.09,2.97,40.0,9.35,46.0,0.0069695931079056805,0.012573055057149674
3.45,1.85,54.0,5.2,85.0,-0.0019465975692036785,0.0008383573043788672
6.0600000000000005,1.99,37.0,4.79,56.0,0.0021022374709094294,0.0074485326064301915
6.43,1.31,57.0,1.41,90.0,-0.019731610260251387,0.022666652551787347
7.41,2.71,63.0,1.96,49.0,-0.008985565094955739,0.03423521867304502
9.6,3.42,46.0,0.43,12.0,0.007111952792026699,0.03464147120194916
2.63,0.64,37.0,4.8,43.0,-0.00699100116094975,0.003203028535017083
0.66,1.32,68.0,1.21,58.0,0.0026751251784039587,0.005854182835731914
12.58,0.61,30.0,2.96,62.0,-0.5800000000000001,0.013232660983875988
2.8000000000000003,1.24,55.0,12.530000000000001,14.0,-0.007492740971980272,-0.5300000000000011
3.0700000000000003,3.89,34.0,7.24,37.0,0.03369099436313849,0.0025290120435554897
12.22,1.35,83.0,8.32,1.0,-0.22000000000000064,0.07200954212923172
10.08,1.7,19.0,12.49,98.0,0.006166910881292509,-0.4900000000000002
10.86,2.12,4.0,8.790000000000001,37.0,0.023202788957920717,-0.010409138765080428
6.69,0.72,31.0,8.97,90.0,-0.011037129549965385,-0.013652016267201361
6.01,3.62,99.0,10.94,26.0,-0.015386487050710329,0.04983582506351247
5.47,1.18,29.0,10.83,82.0,-0.0022046135036868364,-0.01676572265732368
4.07,2.54,52.0,0.59,4.0,0.0055146001066761485,0.02585603997561514
2.48,0.06,38.0,10.06,6.0,-0.014189184637195318,0.01253820155546137
8.07,1.11,86.0,12.13,95.0,-0.047112368526063264,-0.13000000000000078
8.86,1.06,66.0,6.61,99.0,-0.035813803042433534,0.017177431617591665
5.36,0.37,14.0,5.3,99.0,-0.003476771504773879,-0.02036153964587406
3.09,0.5,80.0,0.37,88.0,-0.02882459694159989,0.02817539774800587
0.01,0.59,23.0,8.85,85.0,0.006711918696154265,-0.030837402654865897
4.3500000000000005,1.44,61.0,3.21,47.0,-0.013781176716260113,0.021212670930977673
12.73,1.33,58.0,9.3,91.0,-0.7300000000000004,0.01695851057060338
3.21,2.47,66.0,4.8500000000000005,53.0,0.0013098020369937124,0.01496690871017936
1.93,2.75,68.0,10.870000000000001,91.0,0.01072503197791308,-0.01380841384591669
11.88,0.51,6.0,11.370000000000001,64.0,0.001204762539178006,-0.021792243632511088
2.14,1.54,46.0,11.81,95.0,0.002422187768066131,-0.023955970153908268
9.790000000000001,1.76,24.0,4.79,68.0,0.00322506831679803,0.00017315086507174726
4.92,2.98,73.0,9.21,40.0,-0.0032238217877260666,0.02528279240140563
5.8500000000000005,3.52,48.0,4.39,22.0,0.014957320071438573,0.02329168219263522
2.0300000000000002,3.3200000000000003,59.0,8.92,9.0,0.02043164836881939,0.017759371054848927
10.01,2.0100000000000002,2.0,6.45,93.0,0.023542141030183927,-0.02790807854412858
9.08,2.38,40.0,3.73,83.0,-0.00038272073075518165,0.010081410852761152
4.5600000000000005,1.6,42.0,10.92,28.0,-0.0024188893821737167,0.010847146495141402
8.5,0.11,91.0,7.04,71.0,-0.06482537294616364,0.04249012959293186
5.62,2.86,76.0,10.31,54.0,-0.009273825258335755,0.02331929036361835
5.53,2.56,6.0,5.76,8.0,0.028468071146207308,0.0011363421718604272
7.68,1.51,7.0,9.28,90.0,0.014023044488645553,-0.02938965446737818
6.63,3.3000000000000003,100.0,7.9,100.0,-0.023065900229323866,0.029093879707403403
4.53,1.7,26.0,10.9,99.0,0.00740987490054934,-0.026985162405546603
0.22,1.19,83.0,12.48,74.0,0.0050861454932823735,-0.4800000000000004
12.94,3.37,45.0,1.85,56.0,-0.9399999999999995,0.030910619134230766
0.0,1.54,67.0,8.03,14.0,0.01780719205153476,-0.002731514659176426
10.38,1.57,9.0,5.38,95.0,0.01237378827925717,-0.020264521635875
2.24,1.79,3.0,8.71,22.0,0.02124984471445135,-0.006986558189460368
0.08,0.8,11.0,12.82,9.0,0.00920021380570396,-0.8200000000000003
11.64,0.04,29.0,2.4,50.0,-0.024222272152186974,0.015011808890337264
12.07,3.66,28.0,0.07,20.0,-0.07000000000000028,0.023626415671715875
2.93,1.83,29.0,7.65,19.0,0.010453932271238031,0.005861936348551033
6.98,0.59,24.0,5.0,36.0,-0.008472001842017463,0.00577697844152425
12.82,0.54,64.0,12.040000000000001,64.0,-0.8200000000000003,-0.040000000000000924
2.0300000000000002,2.56,50.0,4.8,90.0,0.014159199165933778,-0.00676706028186036
8.17,0.24,30.0,7.49,62.0,-0.018425315070890846,0.00020298336680468765
3.5300000000000002,0.99,30.0,3.99,46.0,-0.0017145089487535792,0.002600310661515781
3.5500000000000003,2.41,89.0,10.49,21.0,-0.011762432900753517,0.033344028839463746
1.6400000000000001,2.65,79.0,11.06,42.0,0.007802561417717957,0.007889618417722843
1.23,3.09,61.0,1.22,54.0,0.021637681965611888,0.009590923988105793
8.08,1.28,61.0,7.5200000000000005,2.0,-0.027311975944080302,0.04258878400835986
6.0200000000000005,1.48,66.0,8.15,18.0,-0.021946944776228605,0.033979985594703166
9.51,3.93,47.0,1.31,87.0,0.012877743913470852,0.023756201991268044
11.39,1.35,59.0,2.0,65.0,-0.03286894050380873,0.038162853798695995
9.77,3.04,59.0,12.64,59.0,-0.008094519373974762,-0.6400000000000006
8.39,3.63,5.0,10.47,73.0,0.04174981221640728,-0.0258781678850184
0.31,1.8,34.0,9.34,34.0,0.01770039070195939,-0.008119942259243729
6.28,2.86,11.0,3.24,81.0,0.028850610135672916,-0.01130179813444121
7.140000000000001,0.53,35.0,8.55,6.0,-0.016741966189939284,0.021158868385748875
1.47,2.63,52.0,4.3,0.0,0.017067634427549994,0.01585289984278848
4.91,3.99,1.0,6.17,63.0,0.04931964820912871,-0.018989293534622753
2.94,3.6,38.0,11.66,67.0,0.028671225955185786,-0.012222058874531427
1.8,0.31,95.0,4.7700000000000005,33.0,-0.027865146665663643,0.022596568229067415
1.71,2.59,0.0,11.38,54.0,0.03237500000000004,-0.02275923189613316
0.91,3.88,24.0,12.58,40.0,0.0427096888190478,-0.5800000000000001
11.18,1.56,27.0,5.08,26.0,-0.0030680934603992682,0.015235926869858751
3.12,1.82,79.0,11.1,94.0,-0.012101574302498364,-0.004325529081610213
2.4,2.85,4.0,3.0,9.0,0.034070321233074186,-0.0003883433588729446
