qe,qc,vc,qs,vs,x1,x2,ref1,ref2,erro1,erro2,erro,control_elapsed
4.0,1.496959063501366,100.0,0.3588410601933724,100,0.560221481964499,0.12876714278399276,4,4,3.439778518035501,3.871232857216007,7.311011375251509,5209.838390350342
4.0,1.537858470264053,100.0,0.3786546832707936,100,0.5912520245470206,0.14337956316731792,4,4,3.4087479754529793,3.856620436832682,7.265368412285661,4417.203187942505
4.0,1.5770633951917197,100.0,0.39779215103522336,100,0.6217820818970019,0.158238756684645,4,4,3.3782179181029983,3.841761243315355,7.219979161418353,4060.5878829956055
4.0,1.614722327236768,100.0,0.4163330274773828,100,0.6518318835565354,0.17333332512076557,4,4,3.3481681164434645,3.8266666748792346,7.174834791322699,5120.769739151001
4.0,1.650963482522751,100.0,0.43434141795058423,100,0.6814199340151915,0.1886525818280387,4,4,3.3185800659848086,3.811347418171961,7.12992748415677,4654.052495956421
4.0,1.6858984756328093,100.0,0.4518699075998883,100,0.7105632421871261,0.20418651080163305,4,4,3.289436757812874,3.795813489198367,7.085250247011241,4081.059217453003
4.0,1.719625178194261,100.0,0.46896229827721203,100,0.7392775103371267,0.21992572046310838,4,4,3.2607224896628733,3.780074279536892,7.0407967691997655,4655.85732460022
4.0,1.752229974359602,100.0,0.4856555624614058,100,0.7675772912268352,0.2358613967482369,4,4,3.2324227087731647,3.764138603251763,6.996561312024928,4887.340068817139
4.0,1.783789561749784,100.0,0.5019812710476087,100,0.7954761200393079,0.25198525784394704,4,4,3.204523879960692,3.748014742156053,6.9525386221167444,4050.4653453826904
4.0,1.8143724050227685,100.0,0.5179666580996451,100,0.822986626058159,0.2682895116959273,4,4,3.177013373941841,3.731710488304073,6.908723862245914,4499.694347381592
4.0,1.8440399205956248,100.0,0.5336354292179261,100,0.8501206279277354,0.2847668167394155,4,4,3.149879372072265,3.7152331832605845,6.86511255533285,5118.137836456299
4.0,1.8728474508948867,100.0,0.5490083850926426,100,0.8768892154723691,0.30141024594238613,4,4,3.123110784527631,3.698589754057614,6.821700538585245,4553.899526596069
4.0,1.9008450720982777,100.0,0.5641039093804976,100,0.9033028204180827,0.31821325405822853,4,4,3.096697179581917,3.6817867459417712,6.778483925523688,4540.060758590698
4.0,1.9280782688748577,100.0,0.5789383553370109,100,0.9293712778793689,0.33516964788955955,4,4,3.070628722120631,3.6648303521104406,6.735459074231072,5206.252574920654
4.0,1.9545885019429525,100.0,0.5935263557769904,100,0.9551038801053,0.3522735593239526,4,4,3.0448961198947,3.6477264406760472,6.692622560570747,4809.811353683472
4.0,1.9804136885435009,100.0,0.6078810741915475,100,0.9805094236939734,0.3695194208919902,4,4,3.0194905763060267,3.63048057910801,6.649971155414036,4601.125717163086
4.0,2.0055886116196064,100.0,0.6220144101521804,100,1.0055962512612515,0.38690194360423763,4,4,2.9944037487387485,3.613098056395762,6.607501805134511,5057.188510894775
4.0,2.030145270217237,100.0,0.6359371688055679,100,1.0303722883737645,0.4044160968384066,4,4,2.9696277116262353,3.5955839031615935,6.565211614787829,4124.237537384033
4.0,2.05411318110607,100.0,0.6496592018709503,100,1.0548450764161124,0.42205709006646674,4,4,2.9451549235838876,3.577942909933533,6.52309783351742,4535.441637039185
4.0,2.077519639669666,100.0,0.6631895258085512,100,1.079021801949916,0.43982035623110294,4,4,2.9209781980500837,3.560179643768897,6.48115784181898,5072.867393493652
4.0,2.100389946590258,100.0,0.6765364215404186,100,1.1029093230316587,0.4577015366002294,4,4,2.8970906769683413,3.5422984633997707,6.439389140368112,4177.708864212036
4.0,2.122747605653054,100.0,0.6897075191436459,100,1.1265141928824915,0.4756964669464801,4,4,2.8734858071175085,3.5243035330535197,6.397789340171029,4447.7698802948
4.0,2.14461449704229,100.0,0.702709870209936,100,1.1498426812427973,0.4938011649153357,4,4,2.8501573187572027,3.5061988350846645,6.356356153841867,5998.068332672119
4.0,2.1660110297400723,100.0,0.7155500100116722,100,1.1729007936945866,0.5120118184606938,4,4,2.8270992063054132,3.4879881815393063,6.31508738784472,7021.023988723755
4.0,2.1869562760266907,100.0,0.7282340111882102,100,1.1956942891936244,0.5303247752402546,4,4,2.804305710806376,3.4696752247597455,6.273980935566121,5591.001987457275
4.0,2.2074680905855613,100.0,0.7407675303348438,100,1.2182286960189108,0.5487365328751599,4,4,2.781771303981089,3.45126346712484,6.233034771105929,4042.726755142212
4.0,2.2275632163125243,100.0,0.7531558486174157,100,1.2405093263184535,0.5672437299890067,4,4,2.7594906736815465,3.4327562700109935,6.19224694369254,4211.631536483765
4.0,2.2472573785990297,100.0,0.76540390733075,100,1.2625412894061563,0.5858431379507975,4,4,2.7374587105938435,3.4141568620492024,6.1516155726430455,5562.014579772949
4.0,2.266565369587007,100.0,0.777516339156242,100,1.2843295039442826,0.6045316532547069,4,4,2.7156704960557176,3.395468346745293,6.111138842801011,4713.352680206299
4.0,2.285501123668559,100.0,0.789497495743587,100,1.3058787091286759,0.6233062904768837,4,4,2.6941212908713243,3.376693709523116,6.0708150003944406,4373.185157775879
4.0,2.304077785316923,100.0,0.8013514721366071,100,1.3271934749792111,0.6421641757559607,4,4,2.672806525020789,3.3578358242440394,6.030642349264829,5761.265516281128
4.0,2.3223077701793637,100.0,0.813082128477989,100,1.3482782118253696,0.6611025407496479,4,4,2.6517217881746307,3.338897459250352,5.990619247424982,4240.254878997803
4.0,2.3402028202320846,100.0,0.8246931093583354,100,1.3691371790660378,0.680118717024801,4,4,2.630862820933962,3.319881282975199,5.950744103909161,4270.487070083618
4.0,2.357774053687361,100.0,0.8361878611180216,100,1.3897744932733378,0.6992101308427964,4,4,2.610225506726662,3.3007898691572035,5.911015375883865,5517.333030700684
4.0,2.375032010250269,100.0,0.8475696473634582,100,1.4101941357022614,0.71837429830596,4,4,2.5898058642977384,3.2816257016940398,5.871431565991778,4229.085206985474
4.0,2.391986692243662,100.0,0.8588415629205194,100,1.430399959260924,0.7376088208342677,4,4,2.569600040739076,3.262391179165732,5.831991219904808,8584.843635559082
4.0,2.408647602053059,100.0,0.8700065464155898,100,1.4503956949901942,0.7569113809446064,4,4,2.549604305009806,3.243088619055394,5.7926929240652,6059.494972229004
4.0,2.425023776285911,100.0,0.8810673916476714,100,1.4701849580961825,0.7762797383076144,4,4,2.5298150419038175,3.2237202616923857,5.753535303596204,4144.31357383728
4.0,2.441123816990698,100.0,0.892026757892329,100,1.4897712535744523,0.7957117260595423,4,4,2.5102287464255477,3.204288273940458,5.714517020366006,5488.974094390869
4.0,2.456955920239217,100.0,0.9028871792591492,100,1.5091579814607674,0.8152052473487316,4,4,2.4908420185392326,3.1847947526512685,5.675636771190501,4164.930582046509
4.0,2.472527902339101,100.0,0.9136510732082228,100,1.5283484417396338,0.8347582720982344,4,4,2.4716515582603664,3.1652417279017655,5.636893286162132,4240.541458129883
4.0,2.487847223912247,100.0,0.9243207483174389,100,1.5473458389387535,0.8543688339678116,4,4,2.4526541610612465,3.1456311660321883,5.598285327093435,5546.47159576416
4.0,2.5029210120476253,100.0,0.9348984113806799,100,1.5661532864347374,0.8740350275000829,4,4,2.433846713565263,3.1259649724999172,5.55981168606518,4149.31321144104
4.0,2.5177560807132986,100.0,0.9453861739070046,100,1.5847738104929685,0.8937550054369768,4,4,2.4152261895070315,3.1062449945630233,5.521471184070055,4093.573808670044
4.0,2.532358949591888,100.0,0.9557860580823244,100,1.6032103540623306,0.913526976193862,4,4,2.3967896459376696,3.086473023806138,5.483262669743808,5470.502614974976
4.0,2.5467358614857067,100.0,0.9661000022476889,100,1.6214657803435761,0.9333492014798469,4,4,2.378534219656424,3.066650798520153,5.445185018176577,4529.379367828369
4.0,2.560892798422051,100.0,0.9763298659419241,100,1.6395428761483828,0.9532199940537334,4,4,2.360457123851617,3.0467800059462666,5.407237129797884,4489.348888397217
4.0,2.574835496575274,100.0,0.9864774345508431,100,1.6574443550646032,0.9731377156060045,4,4,2.3425556449353966,3.0268622843939954,5.369417929329392,5790.5919551849365
4.0,2.5885694601101283,100.0,0.9965444236004557,100,1.6751728604418348,0.9931007747580378,4,4,2.324827139558165,3.006899225241962,5.331726364800128,4453.0932903289795
4.0,2.602099974040119,100.0,1.006532482727431,100,1.6927309682101952,1.0131076251704667,4,4,2.307269031789805,2.9868923748295333,5.294161406619338,4377.7806758880615
4.0,2.61543211618514,100.0,1.016443199356424,100,1.710121189544082,1.0331567637532721,4,4,2.2898788104559182,2.966843236246728,5.256722046702646,5761.16156578064
4.0,2.628570768304279,100.0,1.0262781021106944,100,1.7273459733816914,1.0532467289707876,4,4,2.2726540266183086,2.9467532710292126,5.219407297647521,4212.95428276062
4.0,2.6415206264722393,100.0,1.0360386639796377,100,1.7444077088101722,1.0733760992353452,4,4,2.255592291189828,2.926623900764655,5.182216191954483,4341.246843338013
4.0,2.6542862107612026,100.0,1.0457263052644103,100,1.761308727325477,1.093543491383779,4,4,2.238691272674523,2.906456508616221,5.145147781290744,5665.003538131714
4.0,2.6668718742841007,100.0,1.0553423963206463,100,1.778051304975236,1.113747559231457,4,4,2.221948695024764,2.8862524407685433,5.1082011357933075,4217.132091522217
4.0,2.679281811649983,100.0,1.064888260115361,100,1.794637664392315,1.1339869921989185,4,4,2.205362335607685,2.8660130078010813,5.071375343408766,4217.310905456543
4.0,2.691520066877499,100.0,1.074365174613442,100,1.8110699767261138,1.154260514006564,4,4,2.188930023273886,2.8457394859934357,5.034669509267322,5490.949630737305
4.0,2.7035905408083223,100.0,1.0837743750076252,100,1.8273503634781123,1.1745668814331898,4,4,2.1726496365218875,2.82543311856681,4.9980827550886975,4198.850154876709
4.0,2.7154969980585655,100.0,1.0931170558045253,100,1.8434808982476751,1.1949048831344664,4,4,2.156519101752325,2.805095116865534,4.961614218617859,5270.871877670288
4.0,2.7272430735428745,100.0,1.1023943727780945,100,1.8594636083936678,1.215273338517745,4,4,2.1405363916063322,2.784726661482255,4.925263053088587,5349.14231300354
4.0,2.738832278602853,100.0,1.1116074448008315,100,1.8753004766170263,1.2356710966698374,4,4,2.124699523382974,2.7643289033301626,4.8890284267131365,4270.928859710693
4.0,2.7502680067687324,100.0,1.1207573555621195,100,1.8909934424690433,1.2560970353346514,4,4,2.1090065575309564,2.7439029646653488,4.852909522196305,4498.054981231689
4.0,2.7615535391807398,100.0,1.1298451551822104,100,1.9065444037897852,1.2765500599377844,4,4,2.093455596210215,2.7234499400622156,4.816905536272431,5740.67497253418
4.0,2.7726920496943954,100.0,1.1388718617296352,100,1.9219552180807427,1.2970291026553786,4,4,2.0780447819192576,2.7029708973446214,4.781015679263879,4625.959873199463
4.0,2.7836866096919524,100.0,1.1478384626491185,100,1.9372277038155232,1.3175331215247275,4,4,2.0627722961844768,2.6824668784752728,4.7452391746597495,5331.2835693359375
4.0,2.7945401926203757,100.0,1.1567459161064764,100,1.952363641692131,1.3380610995942883,4,4,2.047636358307869,2.661938900405712,4.709575258713581,4965.034961700439
4.0,2.8052556782746074,100.0,1.1655951522564187,100,1.9673647758301314,1.3586120441109215,4,4,2.0326352241698684,2.6413879558890785,4.674023180058947,4409.0142250061035
4.0,2.815835856843356,100.0,1.1743870744386762,100,1.9822328149157766,1.3791849857423124,4,4,2.0177671850842236,2.620815014257688,4.638582199341911,5350.12674331665
4.0,2.826283432733299,100.0,1.1831225603074296,100,1.9969694332979606,1.3997789778326732,4,4,2.0030305667020394,2.600221022167327,4.603251588869366,4620.069980621338
4.0,2.836601028186337,100.0,1.1918024628986066,100,2.011576272037678,1.4203930956899409,4,4,1.988423727962322,2.579606904310059,4.5680306322723805,4299.860000610352
4.0,2.846791186703417,100.0,1.2004276116392414,100,2.026054939913491,1.4410264359028018,4,4,1.9739450600865092,2.5589735640971982,4.532918624183708,5415.660381317139
4.0,2.8568563762874013,100.0,1.2089988133027625,100,2.0404070143853406,1.4616781156859828,4,4,1.9595929856146594,2.5383218843140174,4.497914869928676,4403.747320175171
4.0,2.8667989925165354,100.0,1.2175168529137657,100,2.0546340425188947,1.4823472722523432,4,4,1.9453659574811053,2.517652727747657,4.4630186852287625,4213.632583618164
4.0,2.8766213614591827,100.0,1.2259824946055546,100,2.068737541872478,1.5030330622103927,4,4,1.931262458127522,2.4969669377896073,4.428229395917129,5382.359504699707
4.0,2.886325742439738,100.0,1.2343964824334792,100,2.0827190013485084,1.5237346609859481,4,4,1.9172809986514916,2.476265339014052,4.393546337665544,4525.673389434814
4.0,2.8959143306648834,100.0,1.2427595411468726,100,2.096579882011243,1.5444512622667157,4,4,1.903420117988757,2.4555487377332845,4.358968855722042,4247.0338344573975
4.0,2.905389259718708,100.0,1.2510723769221772,100,2.110321617872522,1.5651820774686624,4,4,1.889678382127478,2.4348179225313373,4.324496304658815,5225.417613983154
4.0,2.9147526039345943,100.0,1.259335678059658,100,2.1239456166471036,1.5859263352231041,4,4,1.8760543833528964,2.414073664776896,4.290128048129793,4566.4331912994385
4.0,2.9240063806512304,100.0,1.2675501156459301,100,2.1374532604790804,1.6066832808835034,4,4,1.8625467395209196,2.3933167191164966,4.255863458637416,4115.93222618103
4.0,2.9331525523595756,100.0,1.275716344184359,100,2.1508459066407846,1.6274521760510292,4,4,1.8491540933592154,2.372547823948971,4.221701917308186,5032.371282577515
4.0,2.9421930287471554,100.0,1.2838350021952567,100,2.1641248882055044,1.6482322981179824,4,4,1.8358751117944956,2.3517677018820176,4.187642813676513,6243.678331375122
4.0,2.9511296686456157,100.0,1.2919067127876451,100,2.177291514695257,1.6690229398282457,4,4,1.822708485304743,2.3309770601717545,4.153685545476497,4440.297842025757
4.0,2.959964281887063,100.0,1.2999320842042534,100,2.1903470727047933,1.6898234088539617,4,4,1.8096529272952067,2.310176591146038,4.119829518441245,5718.961238861084
4.0,2.968698631074363,100.0,1.3079117103412845,100,2.203292826502941,1.7106330273876875,4,4,1.796707173497059,2.2893669726123127,4.086074146109372,4344.548940658569
4.0,2.9773344332702063,100.0,1.3158461712443916,100,2.2161300186123305,1.7314511317493195,4,4,1.7838699813876695,2.2685488682506803,4.05241884963835,4245.155811309814
4.0,2.985873361609456,100.0,1.3237360335822046,100,2.2288598703684936,1.7522770720071137,4,4,1.7711401296315064,2.2477229279928865,4.018863057624393,5772.986650466919
4.0,2.994317046838982,100.0,1.3315818510986561,100,2.241483582459264,1.7731102116121726,4,4,1.758516417540736,2.2268897883878274,3.9854062059285633,4183.97331237793
4.0,3.002667078788928,100.0,1.3393841650452774,100,2.2540023354453615,1.7939499270457948,4,4,1.7459976645546385,2.206050072954205,3.9520477375088436,4174.173831939697
4.0,3.010925007779103,100.0,1.3471435045945563,100,2.2664172902629964,1.8147956074791232,4,4,1.7335827097370036,2.185204392520877,3.9187871022578804,5563.96222114563
4.0,3.0190923459639545,100.0,1.354860387235378,100,2.278729588709281,1.8356466544445518,4,4,1.721270411290719,2.1643533455554484,3.8856237568461673,4212.896347045898
4.0,3.027170568619368,100.0,1.3625353191515044,100,2.2909403539111945,1.8565024815183826,4,4,1.7090596460888055,2.1434975184816176,3.852557164570423,4195.799350738525
4.0,3.035161115374333,100.0,1.3701687955839914,100,2.3030506907788113,1.8773625140142511,4,4,1.6969493092211887,2.1226374859857486,3.8195867952069373,5495.5549240112305
4.0,3.0430653913903365,100.0,1.3777613011783805,100,2.315061686443464,1.8982261886868592,4,4,1.6849383135565361,2.101773811313141,3.786712124869677,4187.216997146606
4.0,3.050884768491164,100.0,1.3853133103174546,100,2.3269744106814745,1.919092953445584,4,4,1.6730255893185255,2.080907046554416,3.7539326358729417,4161.831378936768
4.0,3.0586205862456306,100.0,1.3928252874402967,100,2.3387899163240617,1.939962267077549,4,4,1.6612100836759383,2.060037732922451,3.7212478165983893,5453.202486038208
4.0,3.066274153005617,100.0,1.4002976873483468,100,2.350509239653995,1.9608335989797636,4,4,1.649490760346005,2.0391664010202364,3.6886571613662413,4126.676559448242
4.0,3.0738467469016397,100.0,1.407730955499111,100,2.362133400789541,1.9817064288999626,4,4,1.6378665992104589,2.0182935711000374,3.6561601703104962,4222.381353378296
4.0,3.081339616798058,100.0,1.4151255282881332,100,2.37366340405622,2.0025802466857874,4,4,1.6263365959437799,1.9974197533142126,3.6237563492579925,6354.0332317352295
4.0,3.088753983209898,100.0,1.422481833319812,100,2.3851002383468627,2.023454552041974,4,4,1.6148997616531373,1.976545447958026,3.5914452096111633,4781.05092048645
4.0,3.096091039183161,100.0,1.429800289667604,100,2.3964448774704388,2.0443288542952294,4,4,1.6035551225295612,1.9556711457047706,3.559226268234332,4621.996164321899
4.0,3.103351951140374,100.0,1.4370813081241278,100,2.4076982804901004,2.0652026721664853,4,4,1.5923017195098996,1.9347973278335147,3.5270990473434143,5720.003604888916
4.0,3.1105378596930446,100.0,1.4443252914416491,100,2.418861392050863,2.0860755335502468,4,4,1.581138607949137,1.9139244664497532,3.49506307439889,4382.436037063599
4.0,3.117649880422589,100.0,1.4515326345634085,100,2.4299351426973317,2.1069469753007515,4,4,1.5700648573026683,1.8930530246992485,3.463117882001917,4657.63258934021
4.0,3.1246891046312104,100.0,1.4587037248462154,100,2.440920449181852,2.1278165430246805,4,4,1.559079550818148,1.8721834569753195,3.4312630077934676,5439.894914627075
4.0,3.1316566000641313,100.0,1.465838942274721,100,2.451818214763459,2.148683790880167,4,4,1.5481817852365412,1.8513162091198332,3.3994979943563743,4451.897144317627
4.0,3.138553411604502,100.0,1.4729386596677467,100,2.4626293294979673,2.1695482813818634,4,4,1.5373706705020327,1.8304517186181366,3.3678223891201693,4870.533466339111
4.0,3.145380561942232,100.0,1.480003242877042,100,2.4733546705195417,2.1904095852118397,4,4,1.5266453294804583,1.8095904147881603,3.3362357442686186,5075.271129608154
4.0,3.1521390522179398,100.0,1.4870330509788003,100,2.4839951023140614,2.211267281036089,4,4,1.5160048976859386,1.788732718963911,3.3047376166498497,4315.312623977661
4.0,3.158829862643125,100.0,1.4940284364582717,100,2.4945514769845865,2.232120955326439,4,4,1.5054485230154135,1.767879044673561,3.2733275676889746,4986.1626625061035
4.0,3.1654539530976447,100.0,1.500989745387771,100,2.5050246345092146,2.2529702021876647,4,4,1.4949753654907854,1.7470297978123353,3.2420051633031206,4805.2215576171875
4.0,3.1720122637054855,100.0,1.5079173175983762,100,2.5154154029916063,2.273814623189612,4,4,1.4845845970083937,1.7261853768103879,3.2107699738187816,4244.086265563965
4.0,3.178505715389795,100.0,1.5148114868455917,100,2.5257245989044423,2.294653827204155,4,4,1.4742754010955577,1.7053461727958452,3.179621573891403,4997.962474822998
4.0,3.184935210408068,100.0,1.5216725809692397,100,2.5359530273260704,2.315487430246803,4,4,1.4640469726739296,1.6845125697531969,3.1485595424271264,4901.697158813477
4.0,3.1913016328683605,100.0,1.5285009220478263,100,2.5461014821705796,2.3363150553228054,4,4,1.4538985178294204,1.6636849446771946,3.117583462506615,4104.624509811401
4.0,3.197605849227331,100.0,1.5352968265476192,100,2.556170746411537,2.3571363322775762,4,4,1.4438292535884631,1.6428636677224238,3.086692921310887,6012.742757797241
4.0,3.2038487087708956,100.0,1.5420606054666581,100,2.566161592299608,2.3779508976513037,4,4,1.4338384077003918,1.6220491023486963,3.055887510049088,5148.354530334473
4.0,3.210031044078227,100.0,1.548792564473916,100,2.5760747815742753,2.398758394537586,4,4,1.4239252184257247,1.601241605462414,3.0251668238881386,4922.301769256592
4.0,3.2161536714697943,100.0,1.5554930040438049,100,2.585911065669855,2.4195584724459587,4,4,1.4140889343301448,1.5804415275540413,2.994530461884186,5938.493967056274
4.0,3.2222173914401164,100.0,1.5621622195862253,100,2.5956711859160113,2.440350787168179,4,4,1.4043288140839887,1.559649212831821,2.9639780269158096,4648.171901702881
4.0,3.2282229890758516,100.0,1.568800501572338,100,2.6053558737329516,2.461135000648138,4,4,1.3946441262670484,1.538864999351862,2.9335091256189103,4853.272438049316
4.0,3.2341712344598315,100.0,1.5754081356562322,100,2.614965850821487,2.481910780855275,4,4,1.3850341491785132,1.5180892191447248,2.903123368323238,5548.725605010986
4.0,3.2400628830616123,100.0,1.5819854027926565,100,2.624501829348124,2.502677801661382,4,4,1.375498170651876,1.497322198338618,2.872820368990494,4352.426290512085
4.0,3.2458986761150816,100.0,1.5885325793509695,100,2.633964512125358,2.5234357427206753,4,4,1.3660354878746421,1.4765642572793247,2.842599745153967,4840.806484222412
4.0,3.251679340983651,100.0,1.5950499372254587,100,2.6433545927873237,2.5441842893530366,4,4,1.3566454072126763,1.4558157106469634,2.8124611178596397,5152.56142616272
4.0,3.2574055915135163,100.0,1.6015377439421719,100,2.652672755960957,2.564923132430308,4,4,1.3473272440390431,1.435076867569692,2.7824041116087352,4263.529062271118
4.0,3.263078128375474,100.0,1.6079962627623985,100,2.6619196774328104,2.585651968265547,4,4,1.3380803225671896,1.4143480317344528,2.7524283543016423,4983.795881271362
4.0,3.2211363638606576,98.53395039980622,1.6142419726246313,100,2.671692269232384,2.6057771334326927,4,4,1.3283077307676159,1.3942228665673073,2.722530597334923,2221.628427505493
4.0,3.2269780231406697,98.53395039980622,1.6204621010852587,100,2.6813914977842965,2.6258974083537683,4,4,1.3186085022157035,1.3741025916462317,2.692711093861935,4274.350643157959
4.0,3.040275794572405,92.62539989576896,1.6259184938243076,100,2.6934304989152027,2.6436109361252504,4,4,1.3065695010847973,1.3563890638747496,2.662958564959547,1486.8121147155762
4.0,3.0470152168457765,92.62539989576896,1.6313615778280062,100,2.7053848653754233,2.661340585227884,4,4,1.2946151346245767,1.338659414772116,2.6332745493966927,4386.85154914856
4.0,3.053692647567184,92.62539989576896,1.636791300011589,100,2.717255377381944,2.6790857474567953,4,4,1.2827446226180559,1.3209142525432047,2.6036588751612606,5429.336786270142
4.0,2.9442158696220457,89.08791107662641,1.6417665594561224,100,2.730497285071526,2.6953974237632887,4,4,1.2695027149284739,1.3046025762367113,2.574105291165185,1480.0689220428467
4.0,2.9512985814286634,89.08791107662641,1.6467347992976942,100,2.743650252643013,2.711735487275258,4,4,1.2563497473569871,1.288264512724742,2.544614260081729,4116.06502532959
4.0,2.987891806711113,89.98458393292692,1.6518075616913355,100,2.7563445920107186,2.728468208871184,4,4,1.2436554079892814,1.2715317911288162,2.5151871991180976,2556.8578243255615
4.0,2.9947179164391877,89.98458393292692,1.656871423823808,100,2.768953217170266,2.745222903138261,4,4,1.231046782829734,1.2547770968617389,2.485823879691473,6541.123867034912
4.0,3.0014826722031915,89.98458393292692,1.661926270034149,100,2.781476900284344,2.7619989151275703,4,4,1.218523099715656,1.2380010848724297,2.4565241845880856,4958.823204040527
4.0,3.008186898007052,89.98458393292692,1.666971989406269,100,2.7939164031101202,2.778795601606471,4,4,1.2060835968898798,1.221204398393529,2.4272879952834088,5074.636220932007
4.0,2.924881913298348,87.28231314889442,1.6716728372494571,100,2.80739926403582,2.7944900632771814,4,4,1.19260073596418,1.2055099367228186,2.3981106726869985,1824.4342803955078
4.0,2.932438195437734,87.29989103526272,1.6763711538011445,100,2.820787267602135,2.8102202338111755,4,4,1.1792127323978652,1.1897797661888245,2.3689924985866897,4203.367710113525
4.0,2.9393439553982796,87.29989103526272,1.6810645554799293,100,2.8340885658064208,2.8259780282427194,4,4,1.1659114341935792,1.1740219717572806,2.33993340595086,4427.321672439575
4.0,2.9461890657330123,87.29989103526272,1.6857528770054633,100,2.8473039219213114,2.84176275092111,4,4,1.1526960780786886,1.1582372490788901,2.3109333271575787,5668.52593421936
4.0,2.895069306806865,85.5771744290663,1.6902222499835122,100,2.861159356354798,2.8568512431894817,4,4,1.138840643645202,1.1431487568105183,2.2819894004557204,2376.7471313476562
4.0,2.9020265792223734,85.5771744290663,1.6946890162245085,100,2.874927444132822,2.871970850594691,4,4,1.125072555867178,1.1280291494053092,2.253101705272487,4377.753734588623
4.0,2.9089236137933567,85.5771744290663,1.6991529845864008,100,2.888608943334679,2.8871208539441424,4,4,1.1113910566653211,1.1128791460558576,2.2242702027211787,4865.900993347168
4.0,2.915761213700373,85.5771744290663,1.7036139696217374,100,2.902204601896525,2.9023005464381932,4,4,1.0977953981034752,1.0976994535618068,2.195494851665282,5082.535743713379
4.0,2.922540165967689,85.5771744290663,1.7080717913537409,100,2.915715157816209,2.91750923339884,4,4,1.084284842183791,1.0824907666011598,2.166775608784951,4297.790765762329
4.0,2.929261241910073,85.5771744290663,1.712526275124806,100,2.9291413393524173,2.9327462320059183,4,4,1.0708586606475827,1.0672537679940817,2.1381124286416644,4756.216526031494
4.0,2.764502048609775,80.5511072652469,1.71635427314167,100,2.9446305020034385,2.9458719807856992,4,4,1.0553694979965615,1.0541280192143008,2.1094975172108623,3013.577938079834
4.0,2.9013208461906523,84.34063339782487,1.7206560261350858,100,2.9584061996159003,2.9606571495170098,4,4,1.0415938003840997,1.0393428504829902,2.08093665086709,2306.804656982422
4.0,2.908026759904495,84.34063339782487,1.7249557657103705,100,2.972097718399812,2.9754723829289143,4,4,1.0279022816001882,1.0245276170710857,2.052429898671274,4198.272466659546
